"ARVI","ARVI_INTP","B","CMRI","CMRI_INTP","CVI","CVI_INTP","EVI_INTP","EVI_RMSE","G","GLI","GLI_INTP","IPVI","IPVI_INTP","MCARI1","MCARI1_INTP","MCARI2","MCARI2_INTP","N","NDTI","NDTI_INTP","NDVI","NDVI_INTP","NDWI","NDWI_INTP","NLI","NLI_INTP","N_INTP","OSAVI","OSAVI_INTP","R","R_INTP","TDVI","TDVI_INTP","TVI","TVI_INTP","TriVI","TriVI_INTP","WDRVI","WDRVI_INTP","landcover","cv_fold_id","repeat_cv_id"
0.5626976,0.50560355,0.0415,0.8104158,0.6855556,1.84511202968771,1.8832291,1.0030817,0.48458087,0.0681,0.157179269328802,0.120164074,0.71990293,0.6796048,1466.88,1336.8651,0.618306340628585,0.5035961,0.1483,-0.082670905,-0.038079962,0.43980584,0.3592096,-0.37060997,-0.32634598,0.9994754,0.99936134,0.16198333,0.439771668219944,0.3591849,0.0577,0.07494583,0.916265413834927,0.7809556,0.96943582832631,0.92539877,58520,56383.04,-0.591065765889977,-0.6425162,"nonmangrove",2,34
0.51882845,0.35841092,0.046,0.76387477,0.43529803,1.64768274609911,1.2372123,1.0695481,0.7201789,0.0718,0.157597742845627,0.13944227,0.71281296,0.6290698,1455.96,786.9647,0.626807962614948,0.44937152,0.1452,-0.10207214,-0.08717453,0.42562592,0.25813964,-0.33824885,-0.17715837,0.9994452,0.99877214,0.11015,0.425592491507785,0.25811586,0.0585,0.064116664,0.895536815277392,0.5805245,0.962094548613223,0.8664126,57340,26224.586,-0.602300739523418,-0.6998349,"nonmangrove",2,34
0.52956986,0.47620615,0.0525,0.81659734,0.68441314,1.98145162956993,1.708778,1.2853037,0.4404481,0.0762,0.119353654058024,0.12749605,0.7169257,0.68599355,1624.8,1447.074,0.594987158414351,0.54665816,0.1707,-0.06128134,-0.0683541,0.43385133,0.37198704,-0.38274604,-0.3124261,0.99953747,0.9993826,0.16168334,0.433822170706714,0.37196139,0.0674,0.072475,0.907627821561463,0.8033819,0.966359831001652,0.93250525,65500,53959.69,-0.59583284006156,-0.6348442,"nonmangrove",2,34
0.5993991,0.5039281,0.04,0.8866385,0.70294315,1.95354460628129,1.8616912,1.1072261,0.47333732,0.0676,0.170056252704457,0.12706083,0.74072355,0.68722075,1677.24,1274.1951,0.656501588621123,0.53001124,0.1597,-0.094736844,-0.053538725,0.48144713,0.37444153,-0.4051914,-0.3285016,0.9995617,0.9993402,0.14882083,0.481411398040962,0.37441316,0.0559,0.0676,0.974846113605622,0.8020889,0.99068013218408,0.93313587,66960,46930.92,-0.55558647558091,-0.62961656,"nonmangrove",2,34
0.5247525,0.51951057,0.0456,0.82077265,0.7761181,1.64061403655318,1.6055955,1.6261646,0.61600363,0.0692,0.164493058477072,0.18118703,0.7315,0.7216265,1575.24,1708.8606,0.673059867647681,0.65397036,0.1463,-0.1261188,-0.1344079,0.463,0.44325304,-0.35777262,-0.3328651,0.99949837,0.9993706,0.1510125,0.462962962962963,0.44321832,0.0537,0.0556,0.949299813111774,0.89974934,0.981325634027768,0.9683567,61760,69520.836,-0.571783989462901,-0.56929475,"nonmangrove",5,34
0.57797396,0.46758923,0.0502,0.8402236,0.62665594,2.11154353612901,1.8260343,0.93988496,0.3902381,0.0805,0.133403731080605,0.10643557,0.7202609,0.66336536,1771.68,1177.1025,0.590006492650317,0.46611774,0.1877,-0.049543675,-0.02987062,0.44052187,0.32673067,-0.3997017,-0.29992527,0.9995862,0.9993111,0.16177917,0.440494827639132,0.32670888,0.0729,0.080675,0.917326451144842,0.72622603,0.969805069383373,0.9076364,71920,43444.992,-0.59048761863205,-0.6639157,"nonmangrove",2,34
0.5625835,0.46800047,0.0491,0.9137728,0.6519374,1.75399689007644,1.6502205,1.1696122,0.39202943,0.0751,0.174814235432147,0.12976149,0.7566868,0.67766374,2005.32,1291.7821,0.714650856055039,0.5318485,0.1754,-0.14220533,-0.06688759,0.5133736,0.35532752,-0.4003992,-0.29660994,0.99963343,0.9993349,0.15125,0.513338164751355,0.35530162,0.0564,0.07162917,1.01758053625183,0.7774428,1.00666459058082,0.9236619,78880,49148.51,-0.525561265891263,-0.64646804,"nonmangrove",2,34
0.5359828,0.41818634,0.0432,0.8083562,0.535494,1.63522536848945,1.4246707,1.1305826,0.61917484,0.0684,0.171734475374732,0.1486813,0.72773534,0.65413356,1521.24,1120.98,0.664989167156547,0.510094,0.143,-0.122231334,-0.09010639,0.45547074,0.3082671,-0.3528855,-0.22722694,0.9994769,0.9990732,0.13639167,0.45543365425716,0.30824322,0.0535,0.06826667,0.938688289237938,0.6809241,0.977481835081085,0.8956863,59660,36961.055,-0.578171091445428,-0.6651857,"nonmangrove",2,34
0.53892213,0.4362442,0.0462,0.8222189,0.53970146,1.83987142961502,1.5438831,0.8538783,0.48529297,0.0702,0.144254278728606,0.12428829,0.72394365,0.6453234,1551.6,989.4113,0.628989008783257,0.43907624,0.1542,-0.0883721,-0.047220867,0.44788733,0.29064685,-0.37433156,-0.24905464,0.9995055,0.99913,0.1405,0.447853682352499,0.2906252,0.0588,0.076425,0.927900742924205,0.65357715,0.973595051314283,0.8864213,61800,35435.176,-0.58447857720291,-0.6831236,"nonmangrove",2,34
0.5088106,0.2922397,0.0446,0.7605738,0.3032051,1.54170369324552,1.222537,0.6722497,0.5690327,0.0694,0.168350168350168,0.106847726,0.7165272,0.5872863,1429.44,564.17426,0.652230740383614,0.31868082,0.137,-0.122977346,-0.048458964,0.4330544,0.17457253,-0.3275194,-0.12863259,0.9994226,0.99853075,0.1077625,0.433018157476362,0.17455749,0.0542,0.0744125,0.906438353860431,0.41755605,0.965947407111505,0.81785315,55760,18441.049,-0.596465390279823,-0.742856,"nonmangrove",2,34
0.53642386,0.49977797,0.049,0.8847152,0.74738306,1.68542291725815,1.6320287,1.5768493,0.48720655,0.0722,0.166868686868687,0.15291537,0.75011545,0.7094002,1841.88,1474.165,0.708956821687972,0.6224118,0.1624,-0.14330958,-0.10541706,0.50023097,0.41880032,-0.38448423,-0.32858276,0.9995898,0.9994142,0.14766666,0.500193981045281,0.41876754,0.0541,0.06005,1.00020520712217,0.8804565,1.00011546677482,0.95787376,72220,54978.867,-0.538242820585726,-0.6031797,"nonmangrove",5,34
0.4217687,0.32857025,0.051,0.6275368,0.39352337,1.20193964295591,1.2301232,1.0940217,0.62692946,0.0763,0.176561295296839,0.13321486,0.69205296,0.61917984,1322.04,868.8752,0.659036668396341,0.45416766,0.1254,-0.15518546,-0.08666413,0.38410595,0.23835969,-0.24343084,-0.15516368,0.9992906,0.9987639,0.11565416,0.3840720466184,0.23833916,0.0558,0.068725,0.832388081433527,0.55599755,0.940269089285031,0.85661536,49960,29535.512,-0.633011413520632,-0.7124858,"nonmangrove",5,34
0.5073069,0.31978825,0.0472,0.7924305,0.33926824,1.58310209683324,1.2223824,0.7108874,0.5442774,0.0707,0.161873459326212,0.12058425,0.7248996,0.5988435,1538.28,636.4585,0.665917393761753,0.36259612,0.1444,-0.12669323,-0.059317216,0.4497992,0.19768709,-0.34263134,-0.14158115,0.9994745,0.99860084,0.10737917,0.449763071239258,0.19766982,0.0548,0.0704875,0.930625528853192,0.46934533,0.974576419162268,0.8320931,60120,20538.736,-0.582900057770075,-0.7320994,"nonmangrove",2,34
0.51028806,0.4615658,0.0476,0.7888829,0.6433452,1.58863425925926,1.5384711,1.2869081,0.416459,0.072,0.162696810658054,0.14491767,0.72350913,0.6805744,1554.12,1303.4443,0.661773674966087,0.5613761,0.1468,-0.12412178,-0.088727854,0.44701824,0.3611488,-0.3418647,-0.28219637,0.9994795,0.9992919,0.14328334,0.446982988034458,0.3611209,0.0561,0.066125,0.926650403820635,0.7866881,0.973148619473938,0.92678475,60780,48887.04,-0.585193557502119,-0.642953,"nonmangrove",5,34
0.53643084,0.38540244,0.0439,0.83856374,0.4783793,1.6883237670068,1.3102823,1.0536096,0.5407954,0.0672,0.165149544863459,0.1382488,0.73521984,0.638453,1571.52,927.4109,0.675162980273033,0.4768122,0.1455,-0.12374582,-0.08130731,0.4704396,0.27690607,-0.36812413,-0.20147325,0.9995051,0.9989574,0.11855,0.4704015845106,0.2768822,0.0524,0.06632917,0.959674940462795,0.6334351,0.985108936091669,0.87928563,61780,35221.617,-0.565347274085138,-0.6932083,"nonmangrove",2,34
0.5117925,0.46534473,0.0414,0.7506711,0.655992,1.36282697337637,1.4946089,1.3558122,0.26662424,0.0681,0.200528867342442,0.15465648,0.7222535,0.6866403,1429.44,1349.8956,0.697009897913795,0.5866975,0.1282,-0.16013628,-0.102132194,0.44450703,0.37328067,-0.30616403,-0.28271133,0.99940026,0.99931043,0.14280416,0.444466977624552,0.37325144,0.0493,0.06431667,0.923028358482816,0.8078673,0.971857521580978,0.9335096,54860,52233.773,-0.587250482936252,-0.63506067,"nonmangrove",5,34
0.48451445,0.35743263,0.0491,0.7063259,0.40124804,1.51275676210955,1.3460964,0.48687622,1.9528714,0.0752,0.156923076923077,0.13035329,0.7003467,0.61553496,1394.28,949.0132,0.616387822362742,0.40186572,0.1414,-0.108327195,-0.06515385,0.40069342,0.23106991,-0.3056325,-0.17017813,0.999395,0.9986398,0.13103333,0.400661661284891,0.23105416,0.0605,0.076195836,0.858073757192277,0.5141138,0.949048688203343,0.84899807,54420,31575.611,-0.621114683815648,-0.70966196,"nonmangrove",2,34
0.4914252,0.42419666,0.043,0.74505734,0.6111495,1.4888500780892,1.3193494,1.9029639,0.96831757,0.0654,0.166295140436915,0.17011863,0.714043,0.68323886,1321.08,1401.0991,0.654901993255909,0.6120159,0.1261,-0.1285591,-0.13799812,0.42808607,0.36647773,-0.31697127,-0.24467176,0.99936503,0.9991158,0.12160833,0.428047289033836,0.36644375,0.0505,0.0547625,0.899143373096115,0.78340816,0.963372238657091,0.9280832,51320,57464.047,-0.600380288385359,-0.6286202,"nonmangrove",5,34
0.3894994,0.33913174,0.05,0.5288889,0.39260948,1.12105868656182,1.1500425,1.106726,0.7087253,0.0762,0.174114021571649,0.1480729,0.66549706,0.62178177,1111.44,869.37177,0.6105400676476,0.4731065,0.1138,-0.14242879,-0.09923724,0.33099416,0.24356355,-0.19789474,-0.14904593,0.999117,0.9987686,0.11139166,0.330963184731253,0.2435416,0.0572,0.065858334,0.745880846673036,0.5692825,0.911588806451014,0.8600225,41560,31987.377,-0.668124817731117,-0.7106688,"nonmangrove",5,34
0.41298702,0.34072542,0.0452,0.5609769,0.38751343,1.15361601529098,1.1374441,1.0300786,0.706523,0.0705,0.180410213478443,0.15396018,0.67368424,0.62121546,1085.52,901.80695,0.623711105644993,0.466135,0.1088,-0.14448053,-0.10324565,0.34736842,0.24243098,-0.21360847,-0.14508244,0.99911,0.9987368,0.11344167,0.347334010252854,0.24240954,0.0527,0.06664583,0.773265227964804,0.55442184,0.920526165327543,0.8578076,40780,36132.414,-0.657754010695187,-0.7076283,"nonmangrove",2,34
0.52307695,0.4618623,0.0496,0.7984906,0.6066813,1.7439446366782,1.5726582,1.1102664,0.5180894,0.0748,0.147239263803681,0.14911032,0.72,0.67008704,1599.84,1300.5311,0.631345732486142,0.5333689,0.1584,-0.09677419,-0.08221807,0.44,0.34017408,-0.35849056,-0.26650718,0.9995091,0.9992301,0.1475375,0.439968002327104,0.3401491,0.0616,0.069945835,0.916554070359789,0.7423224,0.969535971483266,0.91412205,63360,44953.855,-0.590909090909091,-0.6495133,"nonmangrove",5,34
0.72448635,0.5687752,0.0409,1.2346905,0.8998822,2.66251727507998,2.277461,1.4614334,0.44128644,0.0703,0.207385143838557,0.1273436,0.83279115,0.7367596,3241.08,2041.7596,0.791354862672744,0.6080829,0.256,-0.15529992,-0.06555592,0.6655823,0.4735192,-0.5691082,-0.426363,0.9998432,0.99959826,0.2035875,0.665547661800297,0.47349164,0.0514,0.07085,1.19878106988863,0.9456719,1.07962137029054,0.9841611,130320,80742.03,-0.335064935064935,-0.53998226,"nonmangrove",5,34
0.5828278,0.5215866,0.0447,0.96214825,0.8136613,1.79374676688706,1.6768574,1.8236312,0.58689207,0.0691,0.184233076263925,0.17343773,0.77055883,0.73058385,2005.2,1785.2025,0.739049898381466,0.6653885,0.1696,-0.1555184,-0.13507316,0.54111767,0.46116775,-0.42103058,-0.35249352,0.9996489,0.9993872,0.162675,0.541078340511367,0.46113446,0.0505,0.0570375,1.05326830268345,0.92284065,1.02035174022718,0.97722954,78900,66870.52,-0.497183516157723,-0.55335754,"nonmangrove",2,34
0.37268934,0.26459488,0.0526,0.47242266,0.23912448,1.36775690357628,0.9933607,0.6784233,1.0470284,0.0752,0.113249444855662,0.14264208,0.63137686,0.5826608,814.56,606.735,0.442401702611874,0.3769119,0.1151,-0.056179777,-0.09376942,0.2627537,0.16532153,-0.20966895,-0.07380294,0.998986,0.99832404,0.09475417,0.262730643498102,0.16530538,0.0672,0.06720417,0.624081412415282,0.3922281,0.873357717483436,0.8116491,31940,18751.203,-0.707533985516453,-0.74840516,"nonmangrove",2,34
0.5273457,0.41752344,0.0471,0.8320436,0.5085627,1.80212753516656,1.5201957,0.87230825,0.53949696,0.0692,0.142857142857143,0.12737487,0.72857827,0.6397681,1570.2,1001.0432,0.644894811802212,0.44130483,0.1522,-0.09928515,-0.05518404,0.45715654,0.2795362,-0.37488708,-0.22902651,0.9995106,0.9990408,0.13299583,0.4571215225258,0.2795144,0.0567,0.07259167,0.941080527537804,0.63178885,0.978343770985896,0.8799137,62300,38239.49,-0.576751946607341,-0.68668807,"nonmangrove",5,34
0.5840708,0.57727695,0.0611,0.9612589,0.9265353,2.26870480371901,2.0331037,1.7442077,0.39992163,0.088,0.126039667306462,0.15630625,0.7550292,0.75219953,2458.68,2167.4717,0.660436280900724,0.6732031,0.2327,-0.0764526,-0.107999034,0.5100584,0.50439906,-0.4512005,-0.42213622,0.99972117,0.99963325,0.19885834,0.510031925662522,0.5043681,0.0755,0.0643625,1.0132511908674,0.9970141,1.00501661858598,1.0009805,99320,86000.9,-0.528804292801458,-0.5222747,"nonmangrove",2,34
0.54329115,0.38904342,0.0451,0.83895564,0.4811009,1.82648386301626,1.5604727,0.85363334,0.52601963,0.0686,0.149560117302053,0.10768315,0.72988504,0.6298062,1572.72,873.7345,0.645082003618212,0.40453115,0.1524,-0.0976,-0.040564235,0.4597701,0.25961238,-0.37918553,-0.2214885,0.99951446,0.9990311,0.13692084,0.459734886215616,0.25959322,0.0564,0.07854583,0.944767084345732,0.5925603,0.979678577362253,0.86832833,62480,31694.705,-0.574539363484087,-0.6989213,"nonmangrove",5,34
0.3807771,0.23779558,0.0757,0.56944275,0.20084251,1.50288377670625,1.1860635,0.4169435,0.573248,0.0997,0.0968096809680968,0.08198146,0.6560435,0.55514544,1331.04,302.6231,0.492901532124357,0.19099802,0.1688,-0.05951116,-0.020189052,0.31208706,0.1102909,-0.2573557,-0.09055162,0.999379,0.9984727,0.11782084,0.312067652225279,0.11028302,0.0885,0.09245,0.713455497867741,0.2683683,0.901158730695684,0.7776729,52660,9326.958,-0.679635604479028,-0.7734356,"nonmangrove",5,34
0.5635468,0.42884985,0.0443,0.8849699,0.60121566,1.85546193700626,1.5245372,1.2835428,0.6356094,0.0684,0.16030534351145,0.12783076,0.74367386,0.6670354,1711.32,1213.6741,0.674062566325982,0.5145388,0.1587,-0.11129163,-0.07620571,0.4873477,0.3340708,-0.3976222,-0.26714486,0.9995657,0.99921703,0.142425,0.487311166922817,0.3340458,0.0547,0.06978333,0.982879941441767,0.73154694,0.993653714249863,0.9107515,67880,46389.086,-0.55023381040102,-0.6556522,"nonmangrove",5,34
0.52773374,0.37532115,0.0447,0.7994214,0.4138223,1.73078896070586,1.3594424,0.7512695,0.5763937,0.0684,0.152,0.12435931,0.7208375,0.615612,1469.28,781.6413,0.63516755210243,0.38880998,0.1446,-0.09967846,-0.051774874,0.44167498,0.23122391,-0.35774648,-0.18259837,0.9994645,0.9988526,0.1209375,0.44163974957132,0.2312048,0.056,0.07469167,0.91896397445098,0.53746456,0.970399389465377,0.8519257,58120,28780.104,-0.589554357082032,-0.7161178,"nonmangrove",5,34
0.55343336,0.5198642,0.0491,0.88378733,0.7799879,1.91024207168324,1.8933263,1.3552479,0.32187837,0.073,0.146446800157048,0.12647086,0.7413194,0.7086125,1810.32,1566.4324,0.662534954387994,0.58078164,0.1708,-0.10105581,-0.065462925,0.4826389,0.41722494,-0.40114847,-0.3627629,0.99959147,0.9995115,0.172275,0.482605374626762,0.4171973,0.0596,0.07095,0.976480969647137,0.8780217,0.99128143778086,0.9570409,72080,61538.15,-0.554512258737611,-0.6045707,"nonmangrove",2,34
0.5468278,0.53374517,0.045,0.83276683,0.8156279,1.65063896152264,1.8339691,1.5440401,0.32019624,0.0718,0.177049180327869,0.14988519,0.73492825,0.72374165,1669.92,1681.3087,0.679598552110721,0.63202775,0.1536,-0.12893082,-0.09623601,0.46985647,0.44748333,-0.3629104,-0.36814457,0.9995305,0.99950457,0.16505833,0.469820492211123,0.44745126,0.0554,0.062120833,0.958871700896986,0.92137796,0.98481290574918,0.97256744,65480,64653.7,-0.565856416054268,-0.5776278,"nonmangrove",2,34
0.5181992,0.42174175,0.0503,0.71272314,0.5317226,1.68380582228319,1.3612814,1.0743874,0.4072329,0.081,0.148936170212766,0.15173718,0.6945662,0.65377605,1455,1180.2933,0.573824902362518,0.52237993,0.1585,-0.07498341,-0.090370536,0.38913235,0.3075521,-0.32359082,-0.22417049,0.99944526,0.99915147,0.13843334,0.389105058365759,0.30752853,0.0697,0.0716375,0.840261910854297,0.69535726,0.942938142219618,0.89732355,57800,48221.504,-0.629456458211572,-0.6763255,"nonmangrove",1,34
0.55579513,0.39830053,0.0412,0.842988,0.47839838,1.74504284731344,1.4207541,0.84140176,0.52288604,0.0657,0.169039145907473,0.124633044,0.73435116,0.63207686,1536.84,914.1624,0.665755256496185,0.42118707,0.1443,-0.114503816,-0.055245228,0.4687023,0.26415366,-0.37428573,-0.21424471,0.9994987,0.9989965,0.12964584,0.468664129129435,0.26413274,0.0522,0.074404165,0.957260361953312,0.6022795,0.984226747287603,0.8710784,60660,31410.432,-0.566861773975687,-0.69711185,"nonmangrove",5,34
0.57929605,0.5621556,0.0508,0.91775936,0.8717495,2.04154172736733,1.8545458,1.6632495,0.34039056,0.0775,0.147723065531285,0.16844179,0.74784315,0.7415938,2026.08,1811.0934,0.664111430029566,0.67406636,0.1907,-0.09308886,-0.11750562,0.49568626,0.4831876,-0.42207307,-0.3885619,0.9996464,0.9995537,0.1671625,0.495655174577281,0.48315296,0.0643,0.057458334,0.994143825365849,0.9712059,0.99784080619596,0.99072415,81120,71188.84,-0.542521290632122,-0.54634035,"nonmangrove",2,34
0.47387606,0.42577884,0.0433,0.70239794,0.5852383,1.38376664953242,1.3885568,1.3562545,0.60560083,0.0666,0.173051519154557,0.15476419,0.7056428,0.6702956,1267.68,1078.7845,0.653302337394087,0.55539834,0.1213,-0.13651878,-0.10754621,0.41128564,0.34059116,-0.2911123,-0.24464713,0.99931246,0.99910796,0.127225,0.411247353358617,0.34056118,0.0506,0.060925,0.874128207186271,0.73919857,0.954612817419146,0.9138926,48820,37477.977,-0.613263191455444,-0.64918584,"nonmangrove",2,34
0.4761138,0.40268385,0.0488,0.7776058,0.53609264,1.68245096633081,1.3940029,1.4054574,0.7018658,0.0668,0.127426160337553,0.14752638,0.71577305,0.6575095,1384.08,1130.0742,0.62923680760599,0.5438936,0.1375,-0.100494236,-0.10030333,0.43154606,0.31501904,-0.3460597,-0.22107357,0.99942255,0.99902326,0.1279,0.431510129296883,0.314992,0.0546,0.0636125,0.904232957988429,0.7031861,0.965166343049392,0.90081334,54620,45556.355,-0.597659107534748,-0.6699995,"nonmangrove",2,34
0.5505717,0.5092433,0.0511,0.8704015,0.75393313,2.12524921727316,1.7271019,1.4398671,0.40475735,0.0736,0.116843702579666,0.14380524,0.72971857,0.707151,1727.88,1560.3438,0.612633350429364,0.601484,0.1763,-0.05975522,-0.087946095,0.45943707,0.41430193,-0.4109644,-0.33963117,0.9995799,0.999461,0.16105416,0.459406661810476,0.41427255,0.0653,0.06602083,0.944313665610408,0.8741172,0.979508594190329,0.9555713,69920,60083.574,-0.574822139153503,-0.6065927,"nonmangrove",2,34
0.5717112,0.44697118,0.0433,0.85931695,0.5981191,1.89485844417991,1.571315,1.1310058,0.76793444,0.0695,0.158816173405586,0.13797544,0.7339492,0.6659895,1644.36,1177.3687,0.646872623081805,0.5077777,0.1589,-0.093627065,-0.076946884,0.46789837,0.331979,-0.39141858,-0.26614007,0.99954385,0.99917334,0.13935,0.467863806831828,0.331953,0.0576,0.0681625,0.95615264981718,0.7213666,0.983818267451781,0.9086985,65540,43543.137,-0.567560212273779,-0.64789045,"nonmangrove",5,34
0.52731204,0.32682008,0.0437,0.74596876,0.3402072,1.74517675068578,1.3023579,0.71049464,0.7738254,0.0695,0.146864686468647,0.11456866,0.7028372,0.5961713,1326.48,579.53955,0.5872453584239,0.3198101,0.1412,-0.075851396,-0.047944162,0.40567446,0.1923426,-0.34029427,-0.1478646,0.99940133,0.99861324,0.11519167,0.405642158912182,0.1923267,0.0597,0.076416664,0.865663496619198,0.43548098,0.951669304384624,0.8261079,52820,19965.908,-0.617447846112165,-0.72786295,"nonmangrove",5,34
0.5611111,0.54698634,0.0474,0.9355925,0.81594414,1.76408875480395,1.6737318,1.6485505,0.49315995,0.0707,0.172957279137287,0.18997559,0.7632413,0.7337137,1961.76,1874.4296,0.727328381796693,0.6928741,0.1686,-0.1495935,-0.14128639,0.5264826,0.4674274,-0.4091099,-0.34851673,0.9996321,0.9994671,0.15964584,0.526444440420793,0.46739078,0.0523,0.055758335,1.03460224573917,0.9469671,1.01315476177099,0.9824177,77140,76753.36,-0.512434933487565,-0.5588843,"nonmangrove",5,34
0.5282392,0.42503422,0.0426,0.8076923,0.51979417,1.42608695652174,1.2282352,1.1761951,0.7554859,0.069,0.201044386422977,0.1766075,0.73717946,0.65674746,1587.6,1031.5317,0.719146771547163,0.5475443,0.138,-0.16751269,-0.11760351,0.47435898,0.31349492,-0.33333334,-0.20629925,0.9994834,0.9989715,0.11353333,0.474318434321853,0.31346595,0.0492,0.058375,0.965092607282344,0.69463086,0.987096233585649,0.89923424,61200,38082.277,-0.561904761904762,-0.66890204,"nonmangrove",2,34
0.52881354,0.5043263,0.0417,0.7765052,0.70265573,1.4777898664672,1.469605,1.5531627,1.1712594,0.0686,0.191489361702128,0.18138233,0.72469205,0.70278364,1476.48,1439.5167,0.68216066442481,0.6310009,0.1353,-0.14333333,-0.12471148,0.44938403,0.40556726,-0.32712114,-0.29708847,0.9994386,0.9993688,0.13987917,0.4493455301099,0.40553355,0.0514,0.059433334,0.930024526263509,0.85891074,0.97436340169597,0.9507324,57220,59267.293,-0.583243492992453,-0.61205626,"nonmangrove",5,34
0.5498795,0.48638028,0.0467,0.8151615,0.67910844,1.88075102786319,1.5714078,1.369286,0.83047944,0.0731,0.14487079091621,0.15436125,0.7201075,0.69024485,1580.88,1389.616,0.614550779368738,0.5757277,0.1608,-0.07817109,-0.09531388,0.44021496,0.38048965,-0.37494656,-0.2986188,0.99951667,0.99935627,0.1505,0.440183417220441,0.3804607,0.0625,0.067433335,0.916866718674051,0.8144009,0.969646820990167,0.93671024,63220,56508.645,-0.59073555612115,-0.6261184,"nonmangrove",5,34
0.5184591,0.50495625,0.045,0.81170326,0.72529376,1.45285496621875,1.5113429,1.5122018,0.55562645,0.0703,0.190516511430991,0.17599414,0.73714286,0.70785487,1622.04,1444.2192,0.714550064134029,0.6363017,0.1419,-0.16294459,-0.123332344,0.47428572,0.41570967,-0.33741754,-0.30958408,0.99949753,0.99937296,0.14129584,0.474246296411727,0.41567558,0.0506,0.0578875,0.964994917166012,0.8733342,0.987059124007126,0.95593,62660,60831.914,-0.561969439728353,-0.6036549,"nonmangrove",1,34
0.5041783,0.3768711,0.0445,0.76527417,0.4455909,1.3615991055958,1.1893519,1.1266664,0.852921,0.0709,0.19662447257384,0.16457486,0.726979,0.6369833,1529.04,1020.2184,0.708014522435277,0.50106424,0.135,-0.16611843,-0.11110516,0.453958,0.27396655,-0.31131616,-0.17162438,0.99944377,0.99880177,0.111266665,0.453918886902582,0.27394193,0.0507,0.06137917,0.936536280088106,0.6121056,0.976707733546214,0.8755876,58660,42310.81,-0.579439252336449,-0.6866726,"nonmangrove",2,34
0.4202221,0.30586904,0.0496,0.53046435,0.3504737,1.33277893066406,1.1533233,1.1654844,1.1854932,0.0768,0.146696528555431,0.1300115,0.6525242,0.608032,1006.68,763.97266,0.517940488450205,0.42678347,0.1215,-0.08551237,-0.085056126,0.30504835,0.216064,-0.22541603,-0.13440968,0.9991238,0.998647,0.11085,0.305022124844267,0.2160451,0.0647,0.06899583,0.701080831149942,0.5119789,0.897244857953236,0.8436208,38920,26250.58,-0.683799609629148,-0.72494566,"nonmangrove",2,34
0.46781117,0.41464385,0.0558,0.6664466,0.5311047,1.61507073383792,1.4256383,1.0361706,0.5172728,0.0826,0.129186602870813,0.13328835,0.6824834,0.64901716,1356.72,1035.6808,0.551060275968889,0.47748142,0.1539,-0.07133593,-0.071446605,0.36496675,0.29803434,-0.3014799,-0.23307031,0.9993956,0.99910223,0.13213333,0.364940846769187,0.29801062,0.0716,0.07089166,0.802022948922502,0.66955584,0.930035881338186,0.8909341,53780,41763.1,-0.646166226002989,-0.68094224,"nonmangrove",2,34
0.54138917,0.48412308,0.0482,0.86655086,0.69301564,1.63150657088814,1.5306977,1.4362253,0.43657926,0.0739,0.177689243027888,0.16157798,0.74654377,0.6971166,1835.64,1398.7458,0.708299785003388,0.60634667,0.162,-0.1466253,-0.1097897,0.49308756,0.39423326,-0.37346333,-0.29878238,0.9995809,0.99934334,0.14325416,0.493051203597891,0.39420184,0.055,0.06165,0.990636847090936,0.838194,0.996537785336656,0.9443182,71760,52397.316,-0.544943820224719,-0.6181425,"nonmangrove",2,34
0.49015433,0.48873442,0.0479,0.7092601,0.677911,1.47486368116991,1.5232049,1.4120119,0.7258796,0.0749,0.166666666666667,0.16346525,0.7031642,0.6923713,1411.44,1403.6515,0.630214784839044,0.594981,0.14,-0.117910445,-0.10431053,0.40632847,0.38474256,-0.3029316,-0.2931684,0.9993971,0.9993471,0.1462125,0.406295827557805,0.38471282,0.0591,0.064245835,0.866654952108629,0.824441,0.952012856085296,0.9394325,54860,52083.91,-0.616963064295486,-0.62643373,"nonmangrove",1,34
0.6195244,0.57683736,0.0456,1.0093176,0.9107961,2.27008816108165,2.1218817,1.5828916,0.4352395,0.0703,0.152459016393443,0.14630702,0.7705439,0.74470294,2157.72,2077.419,0.694870338206105,0.64807653,0.1941,-0.097580016,-0.08977546,0.54108775,0.4894058,-0.46822995,-0.42139027,0.9996932,0.99961966,0.19764167,0.541053366995348,0.48937595,0.0578,0.06661667,1.05324216934245,0.9761176,1.02033706843742,0.993346,86780,86330.43,-0.497215386607952,-0.53341305,"nonmangrove",5,34
0.4158473,0.2694966,0.0505,0.58091044,0.23995356,1.26753503526152,1.0883652,0.7576612,0.7171373,0.0758,0.159021406727829,0.132097,0.6728972,0.5788558,1160.04,623.9899,0.59245565200337,0.35520828,0.1224,-0.12047302,-0.07690069,0.34579438,0.15771165,-0.23511605,-0.0822419,0.999206,0.9983112,0.10539583,0.345763978979309,0.15769823,0.0595,0.072008334,0.770680182284206,0.38112503,0.919670806606018,0.80763054,44260,25092.68,-0.658767772511848,-0.7507772,"nonmangrove",1,34
