Classifier_Type,CV_ID,Fold,Accuracy,F1_Score,AUC,Precision,Recall,logloss
Stacking-LogReg-PT-Platt,1,2,0.947619047619048,0.945273631840796,0.985220326612535,0.913461538461538,0.979381443298969,0.16854360171557
Stacking-LogReg-PT-Platt,1,3,0.928934010152284,0.932692307692308,0.979991706406801,0.950980392156863,0.915094339622642,0.20702404387049
Stacking-LogReg-PT-Platt,1,4,0.953051643192488,0.955752212389381,0.987826393789697,0.923076923076923,0.990825688073395,0.133533352306923
Stacking-LogReg-PT-Platt,1,5,0.956896551724138,0.956896551724138,0.983203270159792,0.948717948717949,0.965217391304348,0.119569642213066
Stacking-LogReg-PT-Platt,2,1,0.937956204379562,0.912820512820513,0.985208618331054,0.956989247311828,0.872549019607843,0.185690679929219
Stacking-LogReg-PT-Platt,2,2,0.960199004975124,0.96,0.992569843471369,0.941176470588235,0.979591836734694,0.125469182048334
Stacking-LogReg-PT-Platt,2,3,0.929347826086957,0.935323383084577,0.976818450620934,0.886792452830189,0.989473684210526,0.202456572880186
Stacking-LogReg-PT-Platt,2,4,0.955882352941177,0.960352422907489,0.97688588007737,0.931623931623932,0.990909090909091,0.142542930772465
Stacking-LogReg-PT-Platt,2,5,0.919597989949749,0.919191919191919,0.98010101010101,0.928571428571429,0.91,0.200890179852356
Stacking-LogReg-PT-Platt,3,1,0.957547169811321,0.960698689956332,0.983511586452763,0.92436974789916,1,0.132273171986499
Stacking-LogReg-PT-Platt,3,2,0.965853658536585,0.968609865470852,0.994839449541284,0.947368421052632,0.990825688073395,0.121533402369765
Stacking-LogReg-PT-Platt,3,3,0.913636363636364,0.900523560209424,0.975583333333333,0.945054945054945,0.86,0.288129147665211
Stacking-LogReg-PT-Platt,3,4,0.935185185185185,0.927083333333333,0.979281405717283,0.898989898989899,0.956989247311828,0.176060869645215
Stacking-LogReg-PT-Platt,3,5,0.956937799043062,0.952380952380952,0.989988876529477,0.9375,0.967741935483871,0.130223728919378
Stacking-LogReg-PT-Platt,4,1,0.970873786407767,0.96551724137931,0.990147783251232,0.96551724137931,0.96551724137931,0.110077485821596
Stacking-LogReg-PT-Platt,4,2,0.904545454545455,0.89119170984456,0.9725,0.924731182795699,0.86,0.291885607351591
Stacking-LogReg-PT-Platt,4,3,0.946666666666667,0.949579831932773,0.987662132236634,0.926229508196721,0.974137931034483,0.136131273352039
Stacking-LogReg-PT-Platt,4,4,0.956937799043062,0.952879581151833,0.989061920652577,0.928571428571429,0.978494623655914,0.142925020160075
Stacking-LogReg-PT-Platt,4,5,0.930693069306931,0.939130434782609,0.980467593962711,0.892561983471074,0.990825688073395,0.231278742547878
Stacking-LogReg-PT-Platt,5,1,0.944915254237288,0.92896174863388,0.985129830917874,0.934065934065934,0.923913043478261,0.146965190065769
Stacking-LogReg-PT-Platt,5,2,0.945812807881773,0.933333333333333,0.995912263210369,0.9625,0.905882352941177,0.122403514946673
Stacking-LogReg-PT-Platt,5,3,0.962162162162162,0.966507177033493,0.989391796322489,0.935185185185185,1,0.114099839754562
Stacking-LogReg-PT-Platt,5,4,0.91588785046729,0.923076923076923,0.977577683615819,0.931034482758621,0.915254237288136,0.278766952431963
Stacking-LogReg-PT-Platt,5,5,0.955357142857143,0.955752212389381,0.980135620263263,0.923076923076923,0.990825688073395,0.146039060345828
Stacking-LogReg-PT-Platt,6,1,0.915422885572139,0.928270042194093,0.961561866125761,0.909090909090909,0.948275862068966,0.253556838142068
Stacking-LogReg-PT-Platt,6,2,0.955665024630542,0.951351351351351,0.991326631184703,0.916666666666667,0.98876404494382,0.1446324211887
Stacking-LogReg-PT-Platt,6,3,0.94672131147541,0.93953488372093,0.987268518518519,0.94392523364486,0.935185185185185,0.1598635966844
Stacking-LogReg-PT-Platt,6,4,0.953367875647668,0.946745562130178,0.97156862745098,0.952380952380952,0.941176470588235,0.156687404069161
Stacking-LogReg-PT-Platt,6,5,0.968325791855204,0.968036529680365,0.991474012133137,0.946428571428571,0.990654205607477,0.108232855221731
Stacking-LogReg-PT-Platt,7,1,0.91588785046729,0.922413793103448,0.974841101694915,0.93859649122807,0.906779661016949,0.297522342731012
Stacking-LogReg-PT-Platt,7,2,0.945812807881773,0.932515337423313,0.995712861415753,0.974358974358974,0.894117647058824,0.140959694841861
Stacking-LogReg-PT-Platt,7,3,0.962962962962963,0.952941176470588,0.985630893578806,0.952941176470588,0.952941176470588,0.130039895242738
Stacking-LogReg-PT-Platt,7,4,0.967136150234742,0.970464135021097,0.985424813366513,0.950413223140496,0.991379310344828,0.114243691630507
Stacking-LogReg-PT-Platt,7,5,0.944444444444444,0.94392523364486,0.98906586310805,0.893805309734513,1,0.145441522465158
Stacking-LogReg-PT-Platt,8,1,0.91588785046729,0.923076923076923,0.976694915254237,0.931034482758621,0.915254237288136,0.284580942576494
Stacking-LogReg-PT-Platt,8,2,0.946666666666667,0.949579831932773,0.988532110091743,0.926229508196721,0.974137931034483,0.136683679667802
Stacking-LogReg-PT-Platt,8,3,0.985645933014354,0.975609756097561,0.994237877799522,1,0.952380952380952,0.0701001389338852
Stacking-LogReg-PT-Platt,8,4,0.956521739130435,0.962264150943396,0.99390243902439,0.927272727272727,1,0.130708211922684
Stacking-LogReg-PT-Platt,8,5,0.956521739130435,0.954128440366973,0.983034083992696,0.928571428571429,0.981132075471698,0.138721022410879
Stacking-LogReg-PT-Platt,9,1,0.935960591133005,0.918238993710692,0.976168791742562,0.935897435897436,0.901234567901235,0.200519092398762
Stacking-LogReg-PT-Platt,9,2,0.952380952380952,0.959641255605381,0.970871559633028,0.93859649122807,0.981651376146789,0.194623300913139
Stacking-LogReg-PT-Platt,9,3,0.954545454545455,0.951965065502183,0.982163682513549,0.939655172413793,0.964601769911504,0.132285087645477
Stacking-LogReg-PT-Platt,9,4,0.96236559139785,0.956521739130435,0.993804360776838,0.916666666666667,1,0.111499544899259
Stacking-LogReg-PT-Platt,9,5,0.975206611570248,0.976377952755906,0.986940170940171,0.961240310077519,0.992,0.0995019453973065
Stacking-LogReg-PT-Platt,10,1,0.92462311557789,0.92462311557789,0.97939393939394,0.929292929292929,0.92,0.19528345654228
Stacking-LogReg-PT-Platt,10,2,0.961352657004831,0.952941176470588,0.985537190082645,0.964285714285714,0.941860465116279,0.141446204885371
Stacking-LogReg-PT-Platt,10,3,0.963963963963964,0.966101694915254,0.988378707842341,0.942148760330579,0.991304347826087,0.132038147472823
Stacking-LogReg-PT-Platt,10,4,0.954732510288066,0.95397489539749,0.986424110779256,0.926829268292683,0.982758620689655,0.15358646847072
Stacking-LogReg-PT-Platt,10,5,0.952879581151833,0.950276243093923,0.984995586937335,0.924731182795699,0.977272727272727,0.159273873531677
Stacking-LogReg-PT-Platt,11,1,0.944162436548223,0.916030534351145,0.984038861901457,0.923076923076923,0.909090909090909,0.157695305201884
Stacking-LogReg-PT-Platt,11,2,0.953846153846154,0.948571428571429,0.989357173265219,0.943181818181818,0.954022988505747,0.116066300170401
Stacking-LogReg-PT-Platt,11,3,0.960869565217391,0.95852534562212,0.985088253195374,0.936936936936937,0.981132075471698,0.127107314850492
Stacking-LogReg-PT-Platt,11,4,0.920704845814978,0.931297709923664,0.96812053925456,0.924242424242424,0.938461538461539,0.241118789868883
Stacking-LogReg-PT-Platt,11,5,0.971830985915493,0.974789915966387,0.986046924991113,0.950819672131148,1,0.110509617202895
Stacking-LogReg-PT-Platt,12,1,0.964285714285714,0.961702127659574,0.988876175947114,0.933884297520661,0.991228070175439,0.119869070418417
Stacking-LogReg-PT-Platt,12,2,0.945273631840796,0.944723618090452,0.978848063555114,0.903846153846154,0.989473684210526,0.190529657167917
Stacking-LogReg-PT-Platt,12,3,0.94300518134715,0.951965065502183,0.987075575027382,0.915966386554622,0.990909090909091,0.177226230075036
Stacking-LogReg-PT-Platt,12,4,0.951754385964912,0.941176470588235,0.98497442455243,0.926315789473684,0.956521739130435,0.134936400020695
Stacking-LogReg-PT-Platt,12,5,0.898936170212766,0.893854748603352,0.97702580353101,0.941176470588235,0.851063829787234,0.290942893807502
Stacking-LogReg-PT-Platt,13,1,0.974358974358974,0.977973568281938,0.983376233376233,0.956896551724138,1,0.105407190551561
Stacking-LogReg-PT-Platt,13,2,0.947368421052632,0.949308755760369,0.987637362637363,0.911504424778761,0.990384615384615,0.171536156536954
Stacking-LogReg-PT-Platt,13,3,0.964102564102564,0.957055214723926,0.982540375381929,0.928571428571429,0.987341772151899,0.122471559525726
Stacking-LogReg-PT-Platt,13,4,0.951923076923077,0.940476190476191,0.981278801843318,0.940476190476191,0.940476190476191,0.156546885013745
Stacking-LogReg-PT-Platt,13,5,0.937254901960784,0.937007874015748,0.981791338582677,0.937007874015748,0.937007874015748,0.196137462756705
Stacking-LogReg-PT-Platt,14,1,0.954918032786885,0.948837209302326,0.99067265795207,0.953271028037383,0.944444444444444,0.133968582400185
Stacking-LogReg-PT-Platt,14,2,0.953367875647668,0.947976878612717,0.973856209150327,0.931818181818182,0.964705882352941,0.155004038353481
Stacking-LogReg-PT-Platt,14,3,0.946666666666667,0.949579831932773,0.98718759886112,0.926229508196721,0.974137931034483,0.14501812784592
Stacking-LogReg-PT-Platt,14,4,0.953125,0.952380952380952,0.983273596176822,0.9375,0.967741935483871,0.140475028590503
Stacking-LogReg-PT-Platt,14,5,0.923076923076923,0.92,0.980582524271845,0.948453608247423,0.893203883495146,0.286449152952988
Stacking-LogReg-PT-Platt,15,1,0.934782608695652,0.940594059405941,0.98013010053223,0.88785046728972,1,0.192780626185174
Stacking-LogReg-PT-Platt,15,2,0.968325791855204,0.96045197740113,0.996776929601357,0.977011494252874,0.944444444444444,0.106483104323393
Stacking-LogReg-PT-Platt,15,3,0.945098039215686,0.951388888888889,0.975047021943574,0.958041958041958,0.944827586206897,0.183619477881258
Stacking-LogReg-PT-Platt,15,4,0.954314720812183,0.930232558139535,0.982997918112422,0.952380952380952,0.909090909090909,0.153391857648618
Stacking-LogReg-PT-Platt,15,5,0.965853658536585,0.968609865470852,0.995412844036697,0.947368421052632,0.990825688073395,0.120055747531349
Stacking-LogReg-PT-Platt,16,1,0.94300518134715,0.952380952380952,0.986746987951807,0.909090909090909,1,0.163990988119565
Stacking-LogReg-PT-Platt,16,2,0.932432432432433,0.933920704845815,0.981481481481482,0.890756302521009,0.981481481481482,0.17206550447057
Stacking-LogReg-PT-Platt,16,3,0.931937172774869,0.926553672316384,0.982417582417583,0.953488372093023,0.901098901098901,0.22381799572167
Stacking-LogReg-PT-Platt,16,4,0.964426877470356,0.959276018099548,0.988072579621875,0.963636363636364,0.954954954954955,0.128924153919843
Stacking-LogReg-PT-Platt,16,5,0.955665024630542,0.94478527607362,0.996510468594217,0.987179487179487,0.905882352941177,0.130903207391254
Stacking-LogReg-PT-Platt,17,1,0.938325991189427,0.947368421052632,0.970896114195083,0.926470588235294,0.969230769230769,0.221982734937067
Stacking-LogReg-PT-Platt,17,2,0.958549222797927,0.953488372093023,0.972657952069717,0.942528735632184,0.964705882352941,0.156967620162147
Stacking-LogReg-PT-Platt,17,3,0.961165048543689,0.953488372093023,0.988022795325027,0.964705882352941,0.942528735632184,0.11263706173373
Stacking-LogReg-PT-Platt,17,4,0.956521739130435,0.952380952380952,0.99070796460177,0.932203389830508,0.973451327433628,0.131489686096611
Stacking-LogReg-PT-Platt,17,5,0.939890710382514,0.941798941798942,0.974551971326165,0.898989898989899,0.988888888888889,0.201094201434058
Stacking-LogReg-PT-Platt,18,1,0.975728155339806,0.971428571428571,0.990823915773206,0.965909090909091,0.977011494252874,0.10082344605625
Stacking-LogReg-PT-Platt,18,2,0.956709956709957,0.96,0.989762119843421,0.94488188976378,0.975609756097561,0.157614377564368
Stacking-LogReg-PT-Platt,18,3,0.96078431372549,0.961165048543689,0.983942307692308,0.933962264150943,0.99,0.13317253297456
Stacking-LogReg-PT-Platt,18,4,0.953051643192488,0.947368421052632,0.986615163492634,0.918367346938776,0.978260869565217,0.140442774855947
Stacking-LogReg-PT-Platt,18,5,0.923076923076923,0.92,0.981507165973185,0.948453608247423,0.893203883495146,0.28225112561575
Stacking-LogReg-PT-Platt,19,1,0.955882352941177,0.956521739130435,0.984230769230769,0.925233644859813,0.99,0.132094205259798
Stacking-LogReg-PT-Platt,19,2,0.917431192660551,0.912621359223301,0.97936320754717,0.94,0.886792452830189,0.263395474048647
Stacking-LogReg-PT-Platt,19,3,0.936170212765958,0.903225806451613,0.976825396825397,0.918032786885246,0.888888888888889,0.187748193107205
Stacking-LogReg-PT-Platt,19,4,0.941441441441442,0.94273127753304,0.980181936322287,0.899159663865546,0.990740740740741,0.178547527476996
Stacking-LogReg-PT-Platt,19,5,0.960869565217391,0.96551724137931,0.983379289215686,0.947368421052632,0.984375,0.137666745678718
Stacking-LogReg-PT-Platt,20,1,0.955223880597015,0.954773869346734,0.992074499702794,0.940594059405941,0.969387755102041,0.123219997733052
Stacking-LogReg-PT-Platt,20,2,0.919597989949749,0.918367346938776,0.976969696969697,0.9375,0.9,0.257581094288988
Stacking-LogReg-PT-Platt,20,3,0.94672131147541,0.923976608187135,0.987373737373738,0.975308641975309,0.877777777777778,0.15651049344334
Stacking-LogReg-PT-Platt,20,4,0.927835051546392,0.933962264150943,0.988191489361702,0.883928571428571,0.99,0.216556133914259
Stacking-LogReg-PT-Platt,20,5,0.959821428571429,0.962962962962963,0.984024283089704,0.928571428571429,1,0.133916461920531
Stacking-LogReg-PT-Platt,21,1,0.956989247311828,0.950617283950617,0.993566066960562,0.905882352941177,1,0.115904550536195
Stacking-LogReg-PT-Platt,21,2,0.96,0.96,0.994499449944995,0.950495049504951,0.96969696969697,0.122912228235905
Stacking-LogReg-PT-Platt,21,3,0.958333333333333,0.946745562130178,0.985630893578806,0.952380952380952,0.941176470588235,0.137326057736637
Stacking-LogReg-PT-Platt,21,4,0.952173913043478,0.953586497890295,0.982380520266183,0.91869918699187,0.991228070175439,0.14910828341304
Stacking-LogReg-PT-Platt,21,5,0.939130434782609,0.946153846153846,0.980153846153846,0.946153846153846,0.946153846153846,0.199897600532059
Stacking-LogReg-PT-Platt,22,1,0.955882352941177,0.960352422907489,0.977562862669246,0.931623931623932,0.990909090909091,0.13750622630044
Stacking-LogReg-PT-Platt,22,2,0.964467005076142,0.946564885496183,0.98704603284756,0.953846153846154,0.939393939393939,0.146992154244697
Stacking-LogReg-PT-Platt,22,3,0.958115183246073,0.948051948051948,0.994327206716587,0.960526315789474,0.935897435897436,0.127207094501721
Stacking-LogReg-PT-Platt,22,4,0.956175298804781,0.95910780669145,0.9907819453274,0.928057553956835,0.992307692307692,0.118418528800734
Stacking-LogReg-PT-Platt,22,5,0.936073059360731,0.944,0.973519986506999,0.914728682170543,0.975206611570248,0.209104610735129
Stacking-LogReg-PT-Platt,23,1,0.969298245614035,0.962962962962963,0.987372122762148,0.938144329896907,0.989130434782609,0.126326269180079
Stacking-LogReg-PT-Platt,23,2,0.931506849315068,0.940239043824701,0.973013998988025,0.907692307692308,0.975206611570248,0.216327244729951
Stacking-LogReg-PT-Platt,23,3,0.949579831932773,0.941747572815534,0.99012399077278,0.932692307692308,0.950980392156863,0.130922605754914
Stacking-LogReg-PT-Platt,23,4,0.958762886597938,0.955555555555556,0.991494401378122,0.914893617021277,1,0.128649106312723
Stacking-LogReg-PT-Platt,23,5,0.972677595628415,0.976525821596244,0.984177215189873,0.954128440366973,1,0.107389431513851
Stacking-LogReg-PT-Platt,24,1,0.953703703703704,0.940476190476191,0.988908845981141,0.951807228915663,0.929411764705882,0.154157300969196
Stacking-LogReg-PT-Platt,24,2,0.972850678733032,0.9765625,0.998166666666667,0.954198473282443,1,0.0832443884642301
Stacking-LogReg-PT-Platt,24,3,0.950226244343891,0.953586497890295,0.97760459392945,0.926229508196721,0.982608695652174,0.183971635629866
Stacking-LogReg-PT-Platt,24,4,0.950738916256158,0.939024390243902,0.995812562313061,0.974683544303797,0.905882352941177,0.131292873659223
Stacking-LogReg-PT-Platt,24,5,0.950248756218906,0.94949494949495,0.990466732869911,0.912621359223301,0.989473684210526,0.162638783945539
Stacking-LogReg-PT-Platt,25,1,0.927835051546392,0.933333333333333,0.978351063829787,0.890909090909091,0.98,0.232890010044633
Stacking-LogReg-PT-Platt,25,2,0.965909090909091,0.956521739130435,0.99622641509434,0.970588235294118,0.942857142857143,0.107368437561313
Stacking-LogReg-PT-Platt,25,3,0.961864406779661,0.951351351351351,0.986186594202898,0.946236559139785,0.956521739130435,0.12449812533742
Stacking-LogReg-PT-Platt,25,4,0.965217391304348,0.969465648854962,0.983915441176471,0.947761194029851,0.9921875,0.132052562845642
Stacking-LogReg-PT-Platt,25,5,0.907079646017699,0.906666666666667,0.977281629455543,0.927272727272727,0.88695652173913,0.28015840277362
Stacking-LogReg-PT-Platt,26,1,0.945945945945946,0.950819672131148,0.987394274560833,0.90625,1,0.150379838482895
Stacking-LogReg-PT-Platt,26,2,0.964285714285714,0.964285714285714,0.981252493019545,0.939130434782609,0.990825688073395,0.127798689916579
Stacking-LogReg-PT-Platt,26,3,0.975845410628019,0.970760233918129,0.991351143571017,0.976470588235294,0.965116279069768,0.104634799817389
Stacking-LogReg-PT-Platt,26,4,0.927184466019418,0.929577464788732,0.980232668116902,0.951923076923077,0.908256880733945,0.27639607418641
Stacking-LogReg-PT-Platt,26,5,0.950738916256158,0.939759036144578,0.995413758723829,0.962962962962963,0.917647058823529,0.12023195015704
Stacking-LogReg-PT-Platt,27,1,0.972093023255814,0.973451327433628,0.986753246753247,0.948275862068966,1,0.111124184568338
Stacking-LogReg-PT-Platt,27,2,0.963709677419355,0.955223880597015,0.981357196122297,0.941176470588235,0.96969696969697,0.138216134523567
Stacking-LogReg-PT-Platt,27,3,0.915841584158416,0.926406926406927,0.976423004833777,0.877049180327869,0.981651376146789,0.252050435500546
Stacking-LogReg-PT-Platt,27,4,0.914772727272727,0.920634920634921,0.976641002218452,0.945652173913044,0.896907216494845,0.293534157813836
Stacking-LogReg-PT-Platt,27,5,0.95475113122172,0.944444444444444,0.995504664970314,0.944444444444444,0.944444444444444,0.108639363890487
Stacking-LogReg-PT-Platt,28,1,0.938775510204082,0.944444444444444,0.985711305798915,0.894736842105263,1,0.159405044217905
Stacking-LogReg-PT-Platt,28,2,0.964566929133858,0.959276018099548,0.989141414141414,0.954954954954955,0.963636363636364,0.135595766003062
Stacking-LogReg-PT-Platt,28,3,0.935483870967742,0.942622950819672,0.972424557752341,0.958333333333333,0.92741935483871,0.206076028609041
Stacking-LogReg-PT-Platt,28,4,0.963917525773196,0.954838709677419,0.99249299719888,0.925,0.986666666666667,0.103373815432105
Stacking-LogReg-PT-Platt,28,5,0.945273631840796,0.94300518134715,0.980413601113542,0.919191919191919,0.968085106382979,0.151718967606251
Stacking-LogReg-PT-Platt,29,1,0.945273631840796,0.944723618090452,0.976266137040715,0.903846153846154,0.989473684210526,0.199596279721486
Stacking-LogReg-PT-Platt,29,2,0.952380952380952,0.936708860759494,0.977855477855478,0.925,0.948717948717949,0.14922162694118
Stacking-LogReg-PT-Platt,29,3,0.979487179487179,0.982300884955752,0.997211497211497,0.965217391304348,1,0.0836944185993619
Stacking-LogReg-PT-Platt,29,4,0.950248756218906,0.948453608247423,0.981507257904156,0.92,0.978723404255319,0.153559584198802
Stacking-LogReg-PT-Platt,29,5,0.937254901960784,0.937007874015748,0.981545275590551,0.937007874015748,0.937007874015748,0.185595520807968
Stacking-LogReg-PT-Platt,30,1,0.959770114942529,0.95906432748538,0.994571693366874,0.931818181818182,0.987951807228916,0.127465323377084
Stacking-LogReg-PT-Platt,30,2,0.953488372093023,0.954887218045113,0.983895198605853,0.927007299270073,0.984496124031008,0.139137589764482
Stacking-LogReg-PT-Platt,30,3,0.94017094017094,0.942148760330579,0.982974059188893,0.897637795275591,0.991304347826087,0.175834954119898
Stacking-LogReg-PT-Platt,30,4,0.988700564971751,0.982456140350877,0.993567251461988,0.982456140350877,0.982456140350877,0.0683154700341219
Stacking-LogReg-PT-Platt,30,5,0.936073059360731,0.944,0.974025974025974,0.914728682170543,0.975206611570248,0.209178294487577
Stacking-LogReg-PT-Platt,31,1,0.94300518134715,0.952380952380952,0.985761226725082,0.909090909090909,1,0.16058722701522
Stacking-LogReg-PT-Platt,31,2,0.964102564102564,0.950354609929078,0.983626919602529,0.971014492753623,0.930555555555556,0.126743770382663
Stacking-LogReg-PT-Platt,31,3,0.94488188976378,0.941666666666667,0.981641604010025,0.896825396825397,0.991228070175439,0.158670602428186
Stacking-LogReg-PT-Platt,31,4,0.950738916256158,0.939759036144578,0.996211365902293,0.962962962962963,0.917647058823529,0.134262391792971
Stacking-LogReg-PT-Platt,31,5,0.944700460829493,0.951219512195122,0.971904266389178,0.959016393442623,0.943548387096774,0.195035451482807
Stacking-LogReg-PT-Platt,32,1,0.918181818181818,0.90625,0.978416666666667,0.945652173913044,0.87,0.294178113266512
Stacking-LogReg-PT-Platt,32,2,0.954545454545455,0.954545454545455,0.992972883597884,0.9375,0.972222222222222,0.116410508652086
Stacking-LogReg-PT-Platt,32,3,0.943722943722944,0.949019607843137,0.993450767841012,0.916666666666667,0.983739837398374,0.145845745712836
Stacking-LogReg-PT-Platt,32,4,0.974358974358974,0.964539007092199,0.990176151761518,0.985507246376812,0.944444444444444,0.109714725128379
Stacking-LogReg-PT-Platt,32,5,0.948979591836735,0.953271028037383,0.986962870254485,0.910714285714286,1,0.15279522985847
Stacking-LogReg-PT-Platt,33,1,0.953125,0.953367875647668,0.990652173913044,0.910891089108911,1,0.136411216575112
Stacking-LogReg-PT-Platt,33,2,0.944700460829493,0.951612903225807,0.972251127297954,0.951612903225807,0.951612903225807,0.179936309440589
Stacking-LogReg-PT-Platt,33,3,0.967289719626168,0.968888888888889,0.988548951048951,0.947826086956522,0.990909090909091,0.115208309261384
Stacking-LogReg-PT-Platt,33,4,0.951754385964912,0.941176470588235,0.985134271099744,0.926315789473684,0.956521739130435,0.149198664189359
Stacking-LogReg-PT-Platt,33,5,0.95260663507109,0.943820224719101,0.987949573600297,0.923076923076923,0.96551724137931,0.145050953525148
Stacking-LogReg-PT-Platt,34,1,0.973214285714286,0.9625,0.989035655702322,0.974683544303797,0.950617283950617,0.104976622585951
Stacking-LogReg-PT-Platt,34,2,0.963636363636364,0.963636363636364,0.995866402116402,0.946428571428571,0.981481481481482,0.0973838756637969
Stacking-LogReg-PT-Platt,34,3,0.93717277486911,0.931818181818182,0.983186813186813,0.964705882352941,0.901098901098901,0.202685057015823
Stacking-LogReg-PT-Platt,34,4,0.955555555555556,0.957983193277311,0.988927554571338,0.934426229508197,0.982758620689655,0.130478529242343
Stacking-LogReg-PT-Platt,34,5,0.920792079207921,0.931034482758621,0.977409489987176,0.878048780487805,0.990825688073395,0.235804258273716
Stacking-LogReg-PT-Platt,35,1,0.958139534883721,0.949720670391062,0.98792139895439,0.913978494623656,0.988372093023256,0.116905016097802
Stacking-LogReg-PT-Platt,35,2,0.956937799043062,0.952380952380952,0.990823136818687,0.9375,0.967741935483871,0.130994599755329
Stacking-LogReg-PT-Platt,35,3,0.947598253275109,0.954545454545455,0.967440411279016,0.947368421052632,0.961832061068702,0.198349837299974
Stacking-LogReg-PT-Platt,35,4,0.958549222797927,0.961904761904762,0.989226459814695,0.935185185185185,0.990196078431373,0.137892800934154
Stacking-LogReg-PT-Platt,35,5,0.916666666666667,0.904255319148936,0.976483958387971,0.894736842105263,0.913978494623656,0.211726679628064
Stacking-LogReg-PT-Platt,36,1,0.950248756218906,0.948453608247423,0.981606681248757,0.92,0.978723404255319,0.166145815105078
Stacking-LogReg-PT-Platt,36,2,0.96551724137931,0.965811965811966,0.990709773318469,0.949579831932773,0.982608695652174,0.108160269446209
Stacking-LogReg-PT-Platt,36,3,0.956730769230769,0.946745562130178,0.980030721966206,0.941176470588235,0.952380952380952,0.152541540654359
Stacking-LogReg-PT-Platt,36,4,0.927884615384615,0.925373134328358,0.982616736014794,0.948979591836735,0.902912621359223,0.239976433013316
Stacking-LogReg-PT-Platt,36,5,0.953051643192488,0.955752212389381,0.988884968242766,0.923076923076923,0.990825688073395,0.126024011669064
Stacking-LogReg-PT-Platt,37,1,0.943877551020408,0.948837209302326,0.985085523571131,0.902654867256637,1,0.164758256473477
Stacking-LogReg-PT-Platt,37,2,0.975845410628019,0.962962962962963,0.989182944759504,0.984848484848485,0.942028985507246,0.0963369545491015
Stacking-LogReg-PT-Platt,37,3,0.954545454545455,0.954954954954955,0.98478835978836,0.929824561403509,0.981481481481482,0.130533872968758
Stacking-LogReg-PT-Platt,37,4,0.918269230769231,0.914572864321608,0.979842810910772,0.947916666666667,0.883495145631068,0.302078383687992
Stacking-LogReg-PT-Platt,37,5,0.948051948051948,0.952755905511811,0.99194519722975,0.923664122137405,0.983739837398374,0.148521135234902
Stacking-LogReg-PT-Platt,38,1,0.909574468085106,0.906077348066298,0.975554549569941,0.942528735632184,0.872340425531915,0.301779035631891
Stacking-LogReg-PT-Platt,38,2,0.966417910447761,0.955223880597015,0.985534213685474,0.932038834951456,0.979591836734694,0.12113847115356
Stacking-LogReg-PT-Platt,38,3,0.952879581151833,0.950276243093923,0.984002647837599,0.924731182795699,0.977272727272727,0.159814186034745
Stacking-LogReg-PT-Platt,38,4,0.961956521739131,0.966824644549763,0.994261119081779,0.935779816513762,1,0.11623390215968
Stacking-LogReg-PT-Platt,38,5,0.943722943722944,0.949019607843137,0.99194519722975,0.916666666666667,0.983739837398374,0.154242429400462
Stacking-LogReg-PT-Platt,39,1,0.961165048543689,0.953488372093023,0.985656331498117,0.964705882352941,0.942528735632184,0.126858588691435
Stacking-LogReg-PT-Platt,39,2,0.955555555555556,0.954954954954955,0.994381133270022,0.929824561403509,0.981481481481482,0.128182067811566
Stacking-LogReg-PT-Platt,39,3,0.955882352941177,0.956521739130435,0.9825,0.925233644859813,0.99,0.140138826638769
Stacking-LogReg-PT-Platt,39,4,0.912844036697248,0.908212560386474,0.97894204851752,0.930693069306931,0.886792452830189,0.268298264511898
Stacking-LogReg-PT-Platt,39,5,0.947368421052632,0.949308755760369,0.986721611721612,0.911504424778761,0.990384615384615,0.173448134236436
Stacking-LogReg-PT-Platt,40,1,0.950892857142857,0.946341463414634,0.986828282828283,0.915094339622642,0.97979797979798,0.13260801063779
Stacking-LogReg-PT-Platt,40,2,0.956521739130435,0.9609375,0.97900182592818,0.931818181818182,0.991935483870968,0.14524412354939
Stacking-LogReg-PT-Platt,40,3,0.927184466019418,0.929577464788732,0.980327248652227,0.951923076923077,0.908256880733945,0.273580519570566
Stacking-LogReg-PT-Platt,40,4,0.984126984126984,0.976,0.993125,1,0.953125,0.0794580793128024
Stacking-LogReg-PT-Platt,40,5,0.953051643192488,0.955752212389381,0.98985532815808,0.923076923076923,0.990825688073395,0.122596130678458
Stacking-LogReg-PT-Platt,41,1,0.971264367816092,0.970414201183432,0.994836488812392,0.953488372093023,0.987951807228916,0.117046273003838
Stacking-LogReg-PT-Platt,41,2,0.929411764705882,0.928571428571429,0.981053149606299,0.936,0.921259842519685,0.217246821903315
Stacking-LogReg-PT-Platt,41,3,0.927835051546392,0.933333333333333,0.978989361702128,0.890909090909091,0.98,0.219086434602237
Stacking-LogReg-PT-Platt,41,4,0.959821428571429,0.962962962962963,0.992731048805815,0.928571428571429,1,0.134315886053056
Stacking-LogReg-PT-Platt,41,5,0.962790697674419,0.947368421052632,0.990454800673779,0.972972972972973,0.923076923076923,0.112525777094743
Stacking-LogReg-PT-Platt,42,1,0.963800904977376,0.963302752293578,0.989178553861289,0.945945945945946,0.981308411214953,0.118400352009476
Stacking-LogReg-PT-Platt,42,2,0.955223880597015,0.961702127659574,0.984170195603952,0.933884297520661,0.991228070175439,0.165226489246225
