source,i1_mean,i2_mean,i3_mean,interp_std,knn_prob,logreg_prob,rf_prob,svc_prob,xgb_prob,models_std,stratum
cert,1.0,1.0,0.0,0.4714045207910317,1.0,0.993469774723053,1.0,0.9865670204162598,0.9916604161262512,0.0051464137381847215,Consensus
cert,1.0,1.0,0.3,0.32998316455372223,1.0,0.9740985035896301,1.0,0.9570907354354858,0.9981229901313782,0.017414152166824418,Consensus
cert,1.0,1.0,0.7,0.14142135623730917,1.0,0.9960414171218872,1.0,0.9916571378707886,0.9867755770683289,0.005095980807991936,Consensus
cert,1.0,0.7,0.7,0.14142135623730995,1.0,0.9955271482467651,1.0,0.9863004088401794,0.9938653111457825,0.005042861829162245,Consensus
cert,1.0,1.0,0.3,0.32998316455372223,1.0,0.9935716986656189,1.0,0.9865922331809998,0.9833846092224121,0.006803244934170967,Consensus
cert,1.0,1.0,0.7,0.14142135623730917,0.9333333373069763,0.9701338410377502,1.0,0.9596303701400757,0.9921492338180542,0.023820470623892784,Consensus
cert,1.0,0.7,0.3,0.28674417556808773,1.0,0.9916070103645325,0.9900000095367432,0.979267418384552,0.9986028075218201,0.007400208781946389,Consensus
cert,1.0,1.0,0.7,0.14142135623730917,0.8666666746139526,0.912243127822876,0.949999988079071,0.8970592021942139,0.9597182273864746,0.03425626542525534,Consensus
cert,1.0,1.0,0.3,0.32998316455372223,1.0,0.994239091873169,1.0,0.9863035082817078,0.9953212141990662,0.0050231841076694315,Consensus
cert,1.0,0.7,0.3,0.28674417556808773,1.0,0.9123955965042114,0.9300000071525574,0.88313227891922,0.9931042790412903,0.045709022333491105,Consensus
cert,1.0,1.0,0.7,0.14142135623730917,1.0,0.924319326877594,0.949999988079071,0.9139626026153564,0.99153733253479,0.03465747665655338,Consensus
cert,1.0,1.0,0.7,0.14142135623730917,1.0,0.990810751914978,0.9599999785423279,0.9852311015129089,0.989840567111969,0.013469184703972953,Consensus
cert,1.0,0.7,0.3,0.28674417556808773,1.0,0.951220691204071,0.9700000286102295,0.9260414838790894,0.9940396547317505,0.02737804611237524,Consensus
cert,1.0,0.7,1.0,0.14142135623730956,1.0,0.9915846586227417,1.0,0.9848315119743347,0.9921492338180542,0.0057429743027003636,Consensus
cert,1.0,0.7,0.7,0.14142135623730995,1.0,0.9656639695167542,0.8999999761581421,0.9360472559928894,0.9765071868896484,0.034593111617149855,Consensus
cert,1.0,0.7,0.3,0.28674417556808773,1.0,0.987545371055603,1.0,0.9712604284286499,0.9948112964630127,0.010749219906287877,Consensus
cert,1.0,1.0,1.0,0.0,1.0,0.9871824383735657,0.9900000095367432,0.9776510000228882,0.9938653111457825,0.007416716775241671,Consensus
cert,1.0,1.0,1.0,0.0,1.0,0.9983954429626465,1.0,0.993961751461029,0.9938653111457825,0.002782286307538341,Consensus
cert,1.0,0.7,0.3,0.28674417556808773,1.0,0.9438298940658569,0.9900000095367432,0.9223188161849976,0.9935393929481506,0.031024034817246006,Consensus
cert,1.0,0.7,0.7,0.14142135623730995,1.0,0.9755375385284424,1.0,0.9651454091072083,0.9872865080833435,0.013690927962577757,Consensus
cert,1.0,1.0,1.0,0.0,1.0,0.9955015778541565,1.0,0.992364764213562,0.9938653111457825,0.003143899991812691,Consensus
cert,1.0,0.7,0.5,0.20548046676563214,1.0,0.99898362159729,1.0,0.997409462928772,0.9985629916191101,0.0009716652603363902,Consensus
cert,1.0,0.7,0.7,0.14142135623730995,1.0,0.9435613751411438,0.8799999952316284,0.9208894371986389,0.9431836009025574,0.03887788913928879,Consensus
