i1_mean,i2_mean,i3_mean,interp_std,logreg_npt_prob,logreg_pt_prob,rf_npt_prob,rf_pt_prob,source,val_int,interp_mean
1.0,0.7,0.7,0.14142135623730995,0.9261377453804016,0.9056627154350281,0.9620000123977661,0.9580000042915344,cert,1.0,0.7999999999999999
1.0,1.0,0.3,0.32998316455372223,0.9427794814109802,0.9438369274139404,0.9959999918937683,0.9900000095367432,cert,1.0,0.7666666666666666
1.0,0.7,1.0,0.14142135623730956,0.9611886739730835,0.9990352988243103,1.0,1.0,cert,1.0,0.9
1.0,1.0,0.7,0.14142135623730917,0.9606080055236816,0.997647762298584,1.0,1.0,cert,1.0,0.9
1.0,0.7,0.7,0.14142135623730995,0.9599059820175171,0.9983773827552795,1.0,1.0,cert,1.0,0.7999999999999999
1.0,1.0,0.7,0.14142135623730917,0.9563729166984558,0.9969640374183655,1.0,1.0,cert,1.0,0.9
1.0,0.7,1.0,0.14142135623730956,0.9537687301635742,0.9910690784454346,1.0,0.9860000014305115,cert,1.0,0.9
1.0,1.0,0.7,0.14142135623730917,0.9614369869232178,0.9941583275794983,0.9959999918937683,0.9980000257492065,cert,1.0,0.9
1.0,1.0,0.5,0.23570226039551564,0.9607056379318237,0.9998906254768372,1.0,1.0,cert,1.0,0.8333333333333334
1.0,1.0,0.3,0.32998316455372223,0.936182975769043,0.9554009437561035,0.9580000042915344,0.9860000014305115,cert,1.0,0.7666666666666666
1.0,1.0,0.5,0.23570226039551564,0.9614214301109314,0.9999932646751404,0.9980000257492065,0.9340000152587891,cert,1.0,0.8333333333333334
1.0,1.0,0.3,0.32998316455372223,0.9507417678833008,0.9880383610725403,0.9940000176429749,0.9919999837875366,cert,1.0,0.7666666666666666
1.0,0.7,0.3,0.28674417556808773,0.9604578614234924,0.9999874234199524,0.9980000257492065,0.984000027179718,cert,1.0,0.6666666666666666
1.0,1.0,0.7,0.14142135623730917,0.9428318738937378,0.9335614442825317,0.8659999966621399,0.9760000109672546,cert,1.0,0.9
1.0,0.7,0.0,0.41899350299921784,0.956753671169281,0.9996684193611145,1.0,1.0,cert,1.0,0.5666666666666667
1.0,1.0,0.7,0.14142135623730917,0.9636318683624268,0.9995575547218323,1.0,0.9959999918937683,cert,1.0,0.9
1.0,1.0,0.0,0.4714045207910317,0.9612664580345154,0.9999127388000488,0.9980000257492065,1.0,cert,1.0,0.6666666666666666
1.0,1.0,0.3,0.32998316455372223,0.9545909762382507,0.9995878338813782,1.0,0.9980000257492065,cert,1.0,0.7666666666666666
1.0,1.0,0.7,0.14142135623730917,0.9625294208526611,0.9902806282043457,1.0,0.9940000176429749,cert,1.0,0.9
1.0,0.7,0.7,0.14142135623730995,0.9612219333648682,0.9966317415237427,1.0,1.0,cert,1.0,0.7999999999999999
1.0,1.0,0.3,0.32998316455372223,0.9609366655349731,0.9999102354049683,0.8220000267028809,1.0,cert,1.0,0.7666666666666666
1.0,1.0,0.7,0.14142135623730917,0.9495002031326294,0.9953884482383728,1.0,0.9940000176429749,cert,1.0,0.9
1.0,0.7,0.3,0.28674417556808773,0.9598172307014465,0.9998744130134583,1.0,0.9980000257492065,cert,1.0,0.6666666666666666
1.0,1.0,0.7,0.14142135623730917,0.9211191534996033,0.913364827632904,0.9879999756813049,0.9660000205039978,cert,1.0,0.9
1.0,1.0,0.3,0.32998316455372223,0.9613235592842102,0.9999688863754272,1.0,1.0,cert,1.0,0.7666666666666666
1.0,0.7,0.3,0.28674417556808773,0.933789849281311,0.9342058300971985,0.9940000176429749,0.906000018119812,cert,1.0,0.6666666666666666
