system:index,ARVI,ARVI_INTP,B,CMRI,CMRI_INTP,CVI,CVI_INTP,EVI_INTP,EVI_RMSE,G,GLI,GLI_INTP,IPVI,IPVI_INTP,MCARI1,MCARI1_INTP,MCARI2,MCARI2_INTP,N,NDTI,NDTI_INTP,NDVI,NDVI_INTP,NDWI,NDWI_INTP,NLI,NLI_INTP,N_INTP,OSAVI,OSAVI_INTP,R,R_INTP,TDVI,TDVI_INTP,TVI,TVI_INTP,TriVI,TriVI_INTP,WDRVI,WDRVI_INTP,cloudy_B,cloudy_G,cloudy_N,cloudy_R,landcover,latitude,longitude,.geo
2_00000000000000000238_0,0.40576497,0.323779,0.0536,0.5362975,0.38233814,1.2179243551719443,1.2228752,1.2604668,1.3233867,0.08220000000000001,0.16224814422057265,0.13252722,0.6614502,0.61590093,1161.2399999999998,861.59863,0.5724849503915963,0.4426616,0.1268,-0.11760707,-0.08511689,0.32290035,0.23180182,-0.21339713,-0.15053631,0.999193,0.99885195,0.122795835,0.3228734169292078,0.23178296,0.0649,0.07486667,0.7321076635515519,0.5419592,0.9071385589610257,0.85262656,44060.0,28485.822,-0.6731116267079145,-0.7145302,0.0432,0.0692,0.1642,0.0522,nonmangrove,21.769892830679066,89.41241353218099,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000239_0,0.5291916,0.46428,0.0629,0.85634273,0.7140119,1.966768170066073,1.7702447,1.5218626,0.45251542,0.08850000000000001,0.12274024738344434,0.110085666,0.7304255,0.6922194,2060.52,1615.4111,0.6304343134745964,0.55232215,0.2043,-0.07992678,-0.06415287,0.46085092,0.3844388,-0.3954918,-0.32957307,0.9996388,0.9994905,0.1835,0.46082455061562444,0.3844155,0.07540000000000001,0.08094167,0.9463168212628705,0.82506466,0.9802300299884193,0.9394062,82580.0,62731.7,-0.5736199519983305,-0.6273673,0.0656,0.0874,0.2177,0.0776,nonmangrove,21.768301076295852,89.45560596834592,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000023a_0,0.53625864,0.46866387,0.0502,0.9194239,0.6995434,1.6603095946645223,1.5061725,1.8122371,0.74053085,0.0721,0.17092976045473002,0.16410711,0.7621448,0.7020679,1962.4799999999998,1655.6758,0.737659701948934,0.6261627,0.1663,-0.16290322,-0.12670094,0.52428967,0.4041358,-0.39513424,-0.2954076,0.9996247,0.9993624,0.15990417,0.5242512006452322,0.40410668,0.0519,0.0644375,1.0317732117668599,0.8452895,1.0120719552135555,0.9484581,76720.0,62577.723,-0.5146651101707281,-0.6033912,0.0631,0.0845,0.1932,0.0698,nonmangrove,21.76734601518954,89.22717454255702,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000023b_0,0.50723326,0.52922016,0.0545,0.82806706,0.8466412,1.6589077006562714,1.696474,2.0943573,0.5072181,0.0781,0.15106853352984526,0.16973044,0.7330695,0.7394852,1797.84,1967.3135,0.6741525478832192,0.6875864,0.16670000000000001,-0.12536024,-0.13716827,0.46613896,0.47897044,-0.3619281,-0.36767074,0.9995632,0.99953276,0.1729875,0.4661061666725297,0.4789367,0.060700000000000004,0.0586125,0.9537049979101383,0.96457756,0.9829236807510431,0.9884714,70560.0,79309.586,-0.5690836241437248,-0.54812783,0.0577,0.0814,0.1769,0.0656,nonmangrove,21.765714437760266,89.22348947359852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000023d_0,0.56072354,0.4778817,0.051000000000000004,0.8919685,0.7070237,1.7230520944582888,1.6672169,1.4534768,0.45576686,0.0795,0.17734172528693076,0.13704324,0.75093246,0.6956123,2046.4799999999998,1644.2631,0.7059715840479504,0.5819296,0.1812,-0.13896848,-0.08713228,0.5018649,0.39122468,-0.39010358,-0.31579897,0.99963397,0.9994487,0.1747,0.5018316232657595,0.39119926,0.0601,0.075029165,1.0023916301560425,0.8344321,1.0009320149074257,0.94284207,80420.0,65946.055,-0.536691383277934,-0.62116766,0.0629,0.0872,0.1315,0.07830000000000001,nonmangrove,21.76452058886366,89.41541300691466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000240_0,0.6016571,0.46752113,0.0625,1.0195963,0.7075288,2.3635715187476327,1.7782305,1.4611957,0.8902545,0.08900000000000001,0.13015873015873017,0.12411452,0.7713321,0.6920155,2772.12,1443.6968,0.6895116148856084,0.53195775,0.2513,-0.08868501,-0.07614406,0.54266423,0.38403106,-0.4769321,-0.32349777,0.9997641,0.9993793,0.18901667,0.5426375623051047,0.3840087,0.0745,0.08075833,1.0552500918243166,0.78666013,1.021109304223842,0.93436843,111880.0,55076.316,-0.4955334738532571,-0.6064084,0.0482,0.0658,0.1106,0.050800000000000005,nonmangrove,21.75902875602438,89.44390801688458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000242_0,0.48615918,0.4655273,0.0594,0.82859594,0.72018874,1.4880160947932595,1.5902096,1.9518313,0.7907885,0.0833,0.164627752534079,0.14055386,0.74083656,0.70306355,1970.3999999999999,1642.0571,0.7169224812323618,0.615579,0.1718,-0.16178522,-0.106014594,0.48167312,0.40612713,-0.34692279,-0.3140616,0.99959284,0.99946386,0.16627084,0.48163990410320984,0.4060992,0.0601,0.06944583,0.9751625718771378,0.86155176,0.9907941940544316,0.9512556,76300.0,67662.33,-0.5553830227743272,-0.6124999,0.059000000000000004,0.08170000000000001,0.1724,0.0601,nonmangrove,21.746412663238974,89.58629736745605,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000244_0,0.46703807,0.46996525,0.0574,0.7675648,0.69469357,1.5058053121560189,1.4854121,1.6805829,0.5333993,0.08020000000000001,0.1494088140451451,0.16473614,0.72047424,0.6996392,1687.32,1641.161,0.6675540103565722,0.61688584,0.158,-0.1335689,-0.12333182,0.4409485,0.39927837,-0.3266163,-0.2954152,0.99950904,0.9993645,0.15341666,0.44091630341607546,0.3992493,0.0613,0.06354583,0.9179251897714152,0.84003055,0.970024985457705,0.9461448,65580.0,67572.52,-0.5901426718547341,-0.6049346,0.07250000000000001,0.0956,0.1859,0.08220000000000001,nonmangrove,21.744860449074032,89.13980412852897,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000245_0,0.36775362,0.27944377,0.0698,0.52742887,0.27150595,1.4284308959364007,1.2564502,0.5378218,0.8252549,0.0935,0.101620029455081,0.09440824,0.6461275,0.57457787,1152.0,577.04785,0.4768963819981015,0.24799219,0.151,-0.061293986,-0.031014573,0.292255,0.14915577,-0.23517382,-0.122350186,0.99927485,0.99865544,0.13026667,0.2922350202810248,0.14914598,0.08270000000000001,0.09395833,0.6783537373807342,0.34522927,0.8900870900161602,0.8002874,45300.0,18302.338,-0.6912065439672802,-0.7484164,0.0679,0.0915,0.1421,0.083,nonmangrove,21.742432593285514,89.14447473918568,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000246_0,0.5722867,0.5516885,0.0534,0.9728153,0.8629375,1.9939259249159786,1.7631413,1.8414329,0.58710307,0.0766,0.15101427498121714,0.17376135,0.7670965,0.74189824,2233.68,1973.105,0.7112696264718271,0.68433213,0.1963,-0.12481645,-0.1299663,0.53419304,0.4837965,-0.4386222,-0.379141,0.9996907,0.9995836,0.1792,0.5341596461338877,0.48376408,0.0596,0.061520834,1.0444937901825515,0.9710607,1.0169528229755174,0.9908992,88820.0,75439.875,-0.5044806260254954,-0.54456466,0.0507,0.07780000000000001,0.2409,0.0631,nonmangrove,21.74032311150269,89.13316243447584,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000249_0,0.31358024,0.27246886,0.055600000000000004,0.4131611,0.30473492,0.9360736216342923,1.0317081,0.7885427,4.6842203,0.0821,0.17663919742027948,0.1462186,0.6421243,0.6031442,1033.9199999999998,833.6497,0.6074653732751588,0.45559293,0.10640000000000001,-0.16124469,-0.11223331,0.28424865,0.2062885,-0.12891246,-0.09844641,0.9989529,0.9985224,0.1052875,0.2842211977117478,0.20627019,0.059300000000000005,0.06646667,0.6638297762073924,0.4819127,0.8855781400442996,0.8365659,37380.0,32135.123,-0.6957392050328853,-0.7258158,0.069,0.0917,0.1078,0.07830000000000001,nonmangrove,21.7389300405157,89.10372473244675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000024a_0,0.48155844,0.4445608,0.0499,0.8257159,0.6898688,1.2788777910010614,1.3854282,2.8924744,3.142209,0.0727,0.19818706221672847,0.15865572,0.7505263,0.70211893,1765.56,1523.4482,0.7739558804171486,0.6410569,0.1426,-0.21065779,-0.13681327,0.5010526,0.40423784,-0.32466325,-0.28563097,0.9995339,0.9994011,0.1480125,0.501010441226002,0.40420696,0.047400000000000005,0.06259584,1.0012857092101901,0.8555066,1.0005261773581675,0.9498373,67240.0,59620.035,-0.537463509568602,-0.6109856,0.0521,0.07350000000000001,0.16920000000000002,0.051000000000000004,nonmangrove,21.738372808339303,89.59293906150916,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000024b_0,0.52385545,0.5546487,0.0494,0.8526416,0.87910634,1.6362117337578395,1.7172426,1.9713974,0.41650835,0.0729,0.16546762589928057,0.18686214,0.7419052,0.7487406,1763.8799999999999,1840.5422,0.6974021948760941,0.70508057,0.15810000000000002,-0.13995309,-0.14807256,0.48381042,0.49748123,-0.36883116,-0.38162512,0.99956,0.99955124,0.16255,0.4837740948591378,0.49744388,0.055,0.053929165,0.9780706695573356,0.98876375,0.9918721780775477,0.99763155,69020.0,73621.69,-0.5534529021324671,-0.5245694,0.049100000000000005,0.0729,0.21780000000000002,0.0563,nonmangrove,21.737974784033206,89.10518162017455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000024c_0,0.54344004,0.37105036,0.0649,0.89579,0.4886292,2.0798911957066943,1.5370514,1.0914059,0.9760969,0.0903,0.11895910780669144,0.096356,0.7394675,0.63105035,2249.04,877.26794,0.6407498190184857,0.39970267,0.2194,-0.07756563,-0.03927092,0.47893494,0.2621007,-0.416855,-0.22652848,0.9996789,0.9991199,0.15925834,0.47890912522412005,0.26208442,0.07730000000000001,0.0901875,0.9714351713630013,0.5902993,0.9894114165144278,0.8689392,90460.0,29838.945,-0.5578395808141878,-0.6974356,0.0539,0.0718,0.0852,0.0565,nonmangrove,21.735148779759616,89.14503178449338,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000024d_0,0.52876943,0.5535285,0.056100000000000004,0.8476412,0.8835566,1.8502362444749276,1.9590095,1.7726957,0.37759706,0.081,0.13764044943820225,0.15000072,0.7318054,0.74123317,1883.3999999999999,2293.16,0.6468576734045676,0.6587703,0.182,-0.09681787,-0.103436425,0.46361077,0.4824664,-0.38403043,-0.40109023,0.9995974,0.99960625,0.193875,0.4635809517682819,0.4824365,0.06670000000000001,0.06609584,0.9501789921917672,0.96913475,0.9816367841698802,0.990195,74900.0,95864.88,-0.5712603062426383,-0.54372567,0.0678,0.0854,0.1612,0.0787,nonmangrove,21.72993445701383,89.10466742450592,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000024e_0,0.5301391,0.37519756,0.0456,0.7899977,0.5233317,1.648847785422885,1.3507828,1.539687,0.6447339,0.0719,0.16531604538087522,0.13232936,0.7212239,0.652285,1538.0399999999997,1201.7874,0.6474278208351175,0.5167241,0.14850000000000002,-0.1121423,-0.09351187,0.44244778,0.30457002,-0.34754992,-0.2187617,0.99947953,0.9991064,0.13510416,0.4424134112939257,0.30454633,0.0574,0.0701125,0.9200821791903646,0.68105423,0.9707975021544979,0.8945204,60460.0,47983.99,-0.5889273356401384,-0.6746265,0.0777,0.0999,0.1097,0.0893,nonmangrove,21.72870050563477,89.12197867868312,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000024f_0,0.5193983,0.4436698,0.060700000000000004,0.8218515,0.64288,1.8456547382398518,1.7051901,1.3230176,0.6542018,0.0873,0.13156189241736876,0.10640665,0.7236048,0.6720309,1926.24,1347.0217,0.6274368502938654,0.5031973,0.19190000000000002,-0.087173104,-0.051434826,0.44720966,0.34406182,-0.37464184,-0.2988182,0.99960196,0.99936,0.16405833,0.4471826737451738,0.3440392,0.0733,0.07935417,0.9269530245133908,0.75483495,0.9732469640805493,0.91708773,76760.0,54086.94,-0.5850362201319061,-0.65457386,0.0523,0.07350000000000001,0.1139,0.0575,nonmangrove,21.728063623359784,89.13903283502603,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000250_0,0.46057048,0.36538115,0.06430000000000001,0.68078154,0.48093343,1.6656705186777747,1.5682707,0.9557668,0.60187346,0.0915,0.1178985949908369,0.08580195,0.6848938,0.62628347,1531.44,966.1916,0.5498459875680803,0.37980893,0.1741,-0.066433564,-0.027730554,0.36978757,0.25256687,-0.31099397,-0.22836655,0.9994716,0.9991468,0.15193333,0.3697642949302955,0.2525503,0.0801,0.08963333,0.8097723238643572,0.5836319,0.9326240233038341,0.86480993,60960.0,38567.797,-0.6429084196492667,-0.70212895,0.056400000000000006,0.077,0.101,0.0671,nonmangrove,21.722013101046457,89.12664928933984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000251_0,0.41918528,0.29978082,0.0663,0.59959364,0.33798888,1.5269953308928297,1.399324,0.60889417,0.67234653,0.0931,0.11430281268701377,0.08317684,0.66475177,0.58963346,1334.1599999999999,651.63074,0.5147981554486907,0.28902632,0.162,-0.06521739,-0.02130591,0.32950348,0.17926696,-0.27009016,-0.15872191,0.99937755,0.99882483,0.1326,0.3294818559306734,0.17925435,0.08170000000000001,0.09155833,0.7434027426416696,0.4253664,0.9107708207309635,0.8204398,52740.0,24451.732,-0.669050051072523,-0.74107367,0.08990000000000001,0.11230000000000001,0.1187,0.1052,nonmangrove,21.72205290794622,89.11212326170107,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000252_0,0.49038136,0.47404104,0.0755,0.8078337,0.76109993,1.967077599050529,1.8149688,1.9021623,0.7288502,0.0995,0.09732561345464572,0.11668752,0.71456313,0.7068062,2085.72,1842.5424,0.5904518298974881,0.58701104,0.22080000000000002,-0.06020245,-0.08019691,0.4291262,0.41361237,-0.37870747,-0.3474876,0.99963826,0.99952656,0.19294167,0.4291039946151656,0.41358787,0.0882,0.07892916,0.90073369754755,0.86662364,0.9639119324877314,0.9543427,84080.0,70670.47,-0.5995647442872688,-0.6001082,0.057100000000000005,0.0824,0.1898,0.058800000000000005,nonmangrove,21.716599260038727,89.58094116257448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000253_0,0.5058919,0.21533102,0.0608,0.91061634,0.24607192,1.650940140272243,1.05203,0.7559282,5.0616856,0.0811,0.15198863636363635,0.13048272,0.7597376,0.5861687,2175.4799999999996,652.9821,0.7338653325352695,0.34963724,0.18530000000000002,-0.16105941,-0.1089482,0.5194752,0.17233735,-0.39114115,-0.07373457,0.9996587,0.998055,0.122125,0.5194411190737795,0.17232671,0.058600000000000006,0.07598333,1.0255465230093352,0.3101686,1.0096906430941843,0.8039113,85020.0,21750.785,-0.5195125113444834,-0.7181023,0.051500000000000004,0.0747,0.2283,0.053700000000000005,nonmangrove,21.713653408011975,89.33866930337163,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000254_0,0.31487563,0.26348194,0.07300000000000001,0.49734253,0.31062835,1.187282783615292,1.1686417,1.3359436,2.6922286,0.0942,0.11942959001782531,0.119199485,0.65071994,0.59637034,1230.9599999999998,832.45514,0.5492366714182289,0.35066003,0.1401,-0.11216056,-0.08354745,0.30143985,0.19274066,-0.19590269,-0.11788768,0.999234,0.9986266,0.13495833,0.3014174515595683,0.19272827,0.0752,0.0858125,0.6947276538826491,0.4034036,0.8952317305425346,0.822271,46540.0,28074.924,-0.6859096513843739,-0.71572477,0.0659,0.0889,0.131,0.0726,nonmangrove,21.706567192598257,89.34582519309339,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000256_0,0.58742136,0.58612376,0.0492,0.9783114,0.98874635,1.8794993235306177,1.8161287,2.4956326,0.7559285,0.07490000000000001,0.1762858264625049,0.19216508,0.77265304,0.77918047,2223.3599999999997,2484.4045,0.7341668294284963,0.7531127,0.1893,-0.14701378,-0.17366022,0.54530615,0.55836093,-0.4330053,-0.43038538,0.99968916,0.9996984,0.20430417,0.5452705129460933,0.5583265,0.0557,0.056716666,1.0585547441419538,1.0683043,1.0224021334333078,1.0278242,87840.0,97446.83,-0.49269730671311807,-0.4633029,0.0558,0.0763,0.21330000000000002,0.054,nonmangrove,21.664958500936002,89.24354310467508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000257_0,0.5677144,0.3903268,0.0557,0.93691206,0.5713816,1.8736826825373785,1.5617782,1.4288381,1.0779365,0.083,0.16246498599439776,0.10181592,0.7596841,0.6555583,2286.6,1121.6696,0.7075724491842851,0.4628851,0.202,-0.13002042,-0.059923563,0.5193682,0.31111664,-0.41754386,-0.260265,0.99968684,0.99924576,0.16353333,0.5193369334677116,0.31109694,0.0639,0.084008336,1.0254146986804435,0.67749643,1.0096376496187343,0.89626044,90500.0,49350.11,-0.5196195005945303,-0.6640121,0.059000000000000004,0.07640000000000001,0.20220000000000002,0.055900000000000005,nonmangrove,21.655201614978335,89.2391724414917,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002ae_0,0.6975398,0.6465597,0.041800000000000004,1.1734029,1.0776883,2.445270471682448,2.4100106,1.853978,0.30601108,0.0707,0.20186995325116872,0.1630639,0.81827694,0.7889313,2918.1599999999994,2570.023,0.7775105024610122,0.7210646,0.2346,-0.1514658,-0.11228697,0.6365539,0.5778626,-0.536849,-0.4998257,0.9998107,0.99974495,0.2224625,0.636518366606677,0.5778294,0.0521,0.059058335,1.166824515966003,1.0958365,1.0660928144784885,1.0377989,116940.0,101864.93,-0.3790365272631021,-0.44990465,0.0482,0.0733,0.24070000000000003,0.060700000000000004,nonmangrove,21.91089180633109,89.24508569168097,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002af_0,0.61208266,0.56101143,0.0488,0.98381156,0.88793904,2.391470022211195,2.0622466,1.6132501,0.38902202,0.07390000000000001,0.13256704980842912,0.13551036,0.75898206,0.7381081,2141.16,2089.1707,0.6599530651197947,0.63795596,0.2028,-0.06869125,-0.08181025,0.51796407,0.47621617,-0.4658475,-0.41172287,0.9996869,0.9996463,0.2053,0.5179330579007245,0.47618827,0.0644,0.073408335,1.0235884407122846,0.9633772,1.0089420557476467,0.9874393,86840.0,83477.125,-0.5210203117619273,-0.55487615,0.062,0.0854,0.226,0.07740000000000001,nonmangrove,21.910573770698946,89.24645688013065,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b0_0,0.53609157,0.44764042,0.052700000000000004,0.8196927,0.62366223,2.0532057020399304,1.6725043,1.1567122,0.40071502,0.07680000000000001,0.11425462459194777,0.10976684,0.71545714,0.6663495,1628.8799999999999,1308.285,0.583490175246475,0.49037135,0.17450000000000002,-0.050615594,-0.04757302,0.4309143,0.33269897,-0.38877836,-0.29096323,0.99954426,0.99938107,0.16608334,0.4308860427360239,0.3326773,0.0694,0.08350417,0.9033353863009482,0.7409812,0.9648390068519677,0.9115083,66020.0,52077.812,-0.5981577432354634,-0.6625316,0.0694,0.09720000000000001,0.1895,0.0864,nonmangrove,21.91085205191591,89.2482137153318,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b1_0,0.5950156,0.5213636,0.0455,0.92241085,0.78832453,1.9432036806224213,1.8586016,1.4390982,0.3264182,0.0737,0.17077045274027006,0.13169467,0.7526249,0.71255624,1963.1999999999998,1700.01,0.684802115683451,0.59695154,0.1792,-0.11161388,-0.073986515,0.5052499,0.42511246,-0.41716093,-0.36321208,0.99963325,0.9995438,0.17872083,0.5052159451695812,0.425085,0.0589,0.07257917,1.0068830326142597,0.89207417,1.0026215113401966,0.96145904,78100.0,68800.805,-0.5334548294714917,-0.6001828,0.056100000000000004,0.084,0.1832,0.0679,nonmangrove,21.912124187698996,89.21804756943882,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b3_0,0.5875726,0.5256748,0.0604,1.0018245,0.83219236,2.336203231292517,1.8846757,1.7264543,0.45261204,0.084,0.12261944537253591,0.1377328,0.7663151,0.7272635,2531.4,1729.7386,0.6805549495869652,0.6327271,0.2325,-0.08457069,-0.093976386,0.5326302,0.45452702,-0.46919432,-0.37766537,0.99973774,0.99954134,0.17598334,0.5326021040419754,0.45449635,0.0709,0.0652375,1.0425122314108726,0.9299963,1.0161841325108243,0.9760067,102200.0,65998.66,-0.5061072756240043,-0.57217664,0.050800000000000005,0.0728,0.2024,0.057800000000000004,nonmangrove,22.29428041577907,89.44763593548213,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b4_0,0.6847356,0.64288795,0.047400000000000005,1.1822201,1.0820668,2.6892990518899094,2.4263458,1.9429647,0.350251,0.0734,0.16785998408910102,0.1618873,0.815781,0.7909242,3076.5599999999995,2517.1716,0.7591927786088317,0.72766966,0.2533,-0.124042876,-0.11651604,0.631562,0.5818484,-0.5506581,-0.50021833,0.9998217,0.9997442,0.21625833,0.6315294541988175,0.58181405,0.0572,0.056583334,1.1612194139385104,1.1004199,1.0637490290380471,1.039685,124140.0,100390.484,-0.3861626075366533,-0.44435143,0.048400000000000006,0.0695,0.23450000000000001,0.059300000000000005,nonmangrove,22.2986414655179,89.45007836490812,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b5_0,0.64715254,0.5939001,0.0443,1.0955541,0.9592622,2.437346502057613,2.229195,1.6930659,0.3995267,0.0675,0.15879828326180256,0.14082175,0.793858,0.75631887,2419.9199999999996,2079.515,0.7314447421806994,0.66693306,0.2068,-0.11386139,-0.086557575,0.5877159,0.5126377,-0.50783813,-0.44662452,0.9997489,0.9996595,0.19453333,0.5876798354035837,0.5126055,0.053700000000000005,0.06255833,1.1104234515528142,1.0133264,1.0429362065352372,1.005839,97380.0,83908.39,-0.44393654208120464,-0.5217328,0.051300000000000005,0.07,0.2232,0.057300000000000004,nonmangrove,22.30256629389654,89.44964986851761,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000258_0,0.6387459,0.5674538,0.0386,1.0707415,0.8372102,1.9218029892430448,1.9189552,1.3644882,0.35517684,0.0631,0.2105515587529976,0.16104825,0.8002742,0.72841394,2194.7999999999997,1758.2462,0.7835180002050718,0.6380071,0.1751,-0.18164794,-0.09261603,0.60054845,0.45682788,-0.47019312,-0.38038233,0.999715,0.99950624,0.16620833,0.6005045334893244,0.45679468,0.0437,0.0609625,1.1255621873751178,0.93565184,1.0490702769926665,0.9774914,86600.0,73165.445,-0.4278712628655448,-0.5711296,0.0434,0.0671,0.14750000000000002,0.060000000000000005,nonmangrove,22.226111432897394,89.18616743798377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000259_0,0.60165215,0.5652566,0.0434,0.9410831,0.82584167,2.050656512386948,1.9290507,1.280786,0.22282954,0.0694,0.1624790619765494,0.15320519,0.7550844,0.72283834,1897.44,1624.26,0.6796929046094704,0.6173326,0.17450000000000002,-0.1015873,-0.07949415,0.51016873,0.44567665,-0.4309143,-0.38016504,0.9996283,0.999521,0.164525,0.5101334394849341,0.44564465,0.056600000000000004,0.0632125,1.013372788567125,0.92150235,1.0050715189046853,0.9720131,75860.0,63922.258,-0.5286968264686023,-0.58241045,0.052000000000000005,0.07980000000000001,0.1422,0.0703,nonmangrove,22.231585211662058,89.1901953040547,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025a_0,0.5252141,0.46161336,0.0499,0.8120375,0.6244193,1.7206262024671797,1.6063052,1.0983753,0.40005696,0.0752,0.1524904214559387,0.13626373,0.72533935,0.6720142,1660.44,1257.7222,0.6474926012384478,0.5284116,0.1603,-0.1066961,-0.07095908,0.45067874,0.34402835,-0.36135882,-0.28039092,0.9995277,0.99924827,0.1469,0.4506461070691715,0.34400275,0.060700000000000004,0.0705375,0.9318923440993194,0.75464934,0.9750275550114849,0.9170203,65560.0,52666.51,-0.5821712498370911,-0.6529492,0.0782,0.1044,0.1932,0.0917,nonmangrove,22.202944670629783,89.20287879721425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025b_0,0.5363322,0.4835369,0.0536,0.8037081,0.7023091,1.9819420480953116,1.8045012,1.2748314,0.4945998,0.0801,0.12263489838822705,0.11565367,0.7126806,0.6867951,1659.0,1458.0327,0.583905105206863,0.53300476,0.1776,-0.05603164,-0.05269847,0.42536116,0.3735902,-0.37834692,-0.3287189,0.9995461,0.99943036,0.16875833,0.42533384694401644,0.3735654,0.0716,0.07616667,0.8951686031654549,0.80954736,0.9619569406674263,0.93382156,67000.0,62736.086,-0.6025067144136078,-0.6350694,0.07640000000000001,0.0965,0.1297,0.08080000000000001,nonmangrove,22.038287338330626,89.10372473244675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025c_0,0.53333336,0.43361422,0.0504,0.8256252,0.6047709,1.7579225276509054,1.6775038,1.0916544,0.38848978,0.0763,0.15256797583081572,0.10483971,0.7282322,0.6607851,1720.9199999999998,1222.266,0.649596190285899,0.4729106,0.1656,-0.104996376,-0.043335665,0.45646438,0.3215702,-0.3691608,-0.2832007,0.9995494,0.9993034,0.1578,0.45643226510008095,0.32154846,0.0618,0.08034167,0.9401113820282665,0.71634364,0.977989969246735,0.9046841,68080.0,51364.223,-0.5773353751914242,-0.66761476,0.07730000000000001,0.1029,0.1072,0.101,nonmangrove,21.99669569245248,89.11670817307969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025d_0,0.6551985,0.64819425,0.0456,1.1063001,1.0544082,2.5034910388867746,2.251901,1.7790399,0.27789307,0.07010000000000001,0.15867768595041323,0.1784805,0.7957106,0.78563297,2559.72,2423.0647,0.7309286312290494,0.72765744,0.2189,-0.110055424,-0.122390926,0.5914213,0.57126594,-0.51487887,-0.4831422,0.99976546,0.9997333,0.20760833,0.5913869058869713,0.57123107,0.0562,0.056558333,1.1148272121953249,1.0898418,1.044711109036831,1.0349034,103180.0,99430.77,-0.43936483544627997,-0.46171173,0.047900000000000005,0.07300000000000001,0.203,0.054700000000000006,nonmangrove,21.764242022692038,89.08872735877839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025e_0,0.66917294,0.6537462,0.046200000000000005,1.1290352,1.069973,2.7405471859887283,2.3725727,1.7594087,0.2592961,0.0709,0.14771347632537435,0.1707545,0.7977413,0.787555,2689.68,2465.6436,0.7212465037271084,0.7231246,0.2331,-0.09076923,-0.1128711,0.5954825,0.5751099,-0.53355265,-0.49486312,0.9997825,0.9997427,0.21295,0.5954499411394312,0.57507557,0.0591,0.057370834,1.1196301796162125,1.09437,1.046653020920129,1.036739,109120.0,100210.08,-0.43429195485984706,-0.4568285,0.0438,0.0713,0.20450000000000002,0.0531,nonmangrove,21.766868482252494,89.09082699109196,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025f_0,0.61318165,0.5377468,0.049300000000000004,1.0047708,0.83970314,2.2770385423891013,1.929157,1.6354203,0.42659962,0.0747,0.1470249520153551,0.13806765,0.76888555,0.7274769,2271.96,1817.135,0.6907307644420656,0.6277147,0.2056,-0.0945055,-0.08626556,0.5377711,0.45495382,-0.46699965,-0.38474932,0.99970764,0.9995641,0.179475,0.5377389535405511,0.45492423,0.0618,0.06680416,1.0490477698950835,0.93246907,1.018710522864158,0.9764664,91440.0,70412.08,-0.5007285089849441,-0.57281506,0.0732,0.0999,0.196,0.08710000000000001,nonmangrove,21.857451866022316,89.1472599657241,"{""type"":""MultiPoint"",""coordinates"":[]}"
